Key,Products,Cluster,Types,Sources,TopCategories,SampleValues
Dämpfungsgrad,2,dampfungsgrad,string:2,attributes:2,15709:1 158916:1,Mittel | Leicht
Darreichungsform,2,darreichungsform,string:2,attributes:2,,Salbe | Stift
Designer,2,designer,string:2,attributes:2,36025:1 262984:1,Chresten Sommer
Dimmbar,2,dimmbar,string:1 null:1,attributes:2,62471:1 183393:1,Nein
Display,2,display,string:2,attributes:2,20677:1 29523:1,Digital | Nein
Displaytyp,2,displaytyp,string:2,attributes:2,174119:1,Digital | HD Touchscreen
Drehzahlbereich,2,drehzahlbereich,string:2,attributes:2,36624:1 42284:1,6000-13000 U/min | Hoch
Druckermarke,2,druckermarke,string:2,attributes:2,11195:1 171961:1,Canon | Brother
Durchmessertoleranz,2,durchmessertoleranz,string:2,attributes:2,,±0.02 mm
E-Prüfzeichen,2,e prufzeichen,string:2,attributes:2,33564:1 57357:1,E1 90R-02C0115/0572 | E9 90R-01120/457
EAN/GTIN,2,ean gtin,string:2,attributes:2,133704:1 177835:1,4710069709269 | 622356240550
Edition,2,edition,string:2,attributes:2,19082:1 32525:1,Disney Edition | Day One Edition
Einbauart,2,einbauart,string:2,attributes:2,33614:1 44932:1,Direkteinbau | Einbaumodul
Einbaugröße,2,einbaugrosse,string:2,attributes:2,174119:2,1 DIN
Einbauseite,2,einbauseite,string:2,attributes:2,33564:1 170141:1,"Links, Rechts | Vorderachse"
Eingangsleistung,2,eingangsleistung,string:2,attributes:2,123417:1,12W | 18W
Eingangsstrom,2,eingangsstrom,string:2,attributes:2,123417:1,2A | 320mA
Einsatzzweck,2,einsatzzweck,string:2,attributes:2,178918:1,"Handgepäck | Camping, Outdoor, Angeln"
Empfohlene Drucktemperatur,2,empfohlene drucktemperatur,string:2,attributes:2,,205-215 °C
Empfohlener Raum,2,empfohlener raum,string:2,attributes:2,37644:1,"Schlafzimmer | Flur, Diele, Schlafzimmer"
Energieversorgung,2,energieversorgung,string:2,attributes:2,20612:1,Solarbetrieben | Netzbetrieb (Kabel)
EU-Bevollmächtigter,2,eu bevollmachtigter,string:2,attributes:2,15052:1 259321:1,"MDSS GmbH, Schiffgraben 41, 30175 Hannover, Germany | eVatmaster Consulting GmbH"
Faltbar,2,faltbar,string:2,attributes:2,18276:1 262204:1,Ja
Farbe (Farbe),2,farbe farbe,string:2,attributes:2,68814:1 162041:1,Schwarz | Weiß
Farbe Gestell,2,farbe gestell,string:2,attributes:2,,Schwarz
Fassung,2,fassung,string:2,attributes:2,3199:1,E14 | E27
Fassungsvermögen Becher,2,fassungsvermogen becher,string:2,attributes:2,133704:1 181383:1,250 ml | 700 ml
Filtertechnologie,2,filtertechnologie,string:2,attributes:2,54145:1 184665:1,"Quell ST | HEPA, Aktivkohle"
Franchise,2,franchise,string:2,attributes:2,163890:1 261068:1,Marvel | Disney Die Eiskönigin
Freigaben,2,freigaben,string:2,attributes:2,179496:2,"BMW Longlife-04, VW 504 00/507 00, MB 229.51, Porsche C30 | MB 229.51, MB 229.31, BMW Longlife-04, API SN, ACEA C3"
Füllfederhalter,2,fullfederhalter,null:2,attributes:2,13999:2,
Füllmaterial,2,fullmaterial,string:2,attributes:2,20445:1 66728:1,100% recycelte Polyester-Hohlfaser | Visco Gel Schaum
Füllstand,2,fullstand,string:2,attributes:2,16191:2,Voll
Füllung,2,fullung,string:2,attributes:2,66728:1,"80% Daunen, 20% Federn | Primaloft Bio High-Tech-Faser"
Für Waffentyp,2,fur waffentyp,string:2,attributes:2,20835:1 64637:1,Armbrust | Pistole
Geeignet für Fahrzeugtyp,2,geeignet fur fahrzeugtyp,string:2,attributes:2,174087:1 179466:1,"PKW | PKW, Motorrad, ATV, SUV"
Geeignete Materialien,2,geeignete materialien,string:2,attributes:2,84904:1 260176:1,"Stahl | Papier, Karton, Holz"
Geräuschpegel,2,gerauschpegel,string:2,attributes:2,69197:1,< 28 dB | Geräuscharm
Gesamthöhe,2,gesamthohe,string:1 null:1,attributes:2,62471:1,177 mm
Gesamtlänge,2,gesamtlange,string:2,attributes:2,50382:2,450 mm | 520 mm
Gesamtleistung,2,gesamtleistung,string:2,attributes:2,183391:1,160 W | 0.42 W
Geschwindigkeitsstufen,2,geschwindigkeitsstufen,string:2,attributes:2,20612:2,3
Getriebeart,2,getriebeart,string:2,attributes:2,179501:1 180407:1,"Doppelkupplungsgetriebe | Automatik, Schaltgetriebe"
Gewicht (ca.),2,gewicht ca,string:2,attributes:2,64637:1,20 kg | 477 g
Gewicht [kg],2,gewicht kg,string:2,attributes:2,57357:1 170141:1,1 | 2.47
GPSR_Manufacturer_name,2,gpsr manufacturer name,string:2,attributes:2,33564:1 45246:1,VIEROL AG | Hawkers
Grammatur,2,grammatur,null:1 string:1,attributes:2,20460:1 138910:1,170 g/m²
Größe (EU),2,grosse eu,string:2,attributes:2,15709:1,36 | 30
Größe Bettbezug,2,grosse bettbezug,string:2,attributes:2,37644:2,155 x 220 cm | 135 x 200 cm
Größe Kissenbezug,2,grosse kissenbezug,string:2,attributes:2,37644:2,80 x 80 cm
Größenkategorie,2,grossenkategorie,string:2,attributes:2,,Normalgröße
Hauptinhaltsstoffe,2,hauptinhaltsstoffe,string:2,attributes:2,11863:1,"Bienengift, Bienenwachs | Ceramide, Jojobaöl"
Herkunftsland,2,herkunftsland,string:2,attributes:2,45503:1 47931:1,Deutschland | Türkei
Hersteller (GPSR),2,hersteller gpsr,string:2,attributes:2,387:1 174030:1,Eurofirany | MAHLE
Hersteller Artikelnummer,2,hersteller artikelnummer,string:2,attributes:2,38204:1 259273:1,407569 | 195158 0 101
Herstellerfreigabe BMW,2,herstellerfreigabe bmw,string:2,attributes:2,,LL-98 | LL-12FE
Herstellerfreigabe Ford,2,herstellerfreigabe ford,string:2,attributes:2,,WSS-M2M2C913-B | WSS-M2C950-A
Herstellerfreigabe VW,2,herstellerfreigabe vw,string:2,attributes:2,,502 00/505 00 | 505.01
Herstellername,2,herstellername,string:2,attributes:2,20770:1 177832:1,SW-Stahl | TOPTREK
Höhe (cm),2,hohe cm,string:2,attributes:2,,10.5 | 66
Höhenverstellung,2,hohenverstellung,string:2,attributes:2,8012:1 20612:1,ca. 104–122 cm | ca. 27 - 41 cm
Impedanz,2,impedanz,string:2,attributes:2,119019:1,150 Ohm | 50 Ohm
Innenmaße,2,innenmasse,string:2,attributes:2,64637:1 183462:1,"67x73x96mm | 26,5 x 17,8 - 21,5 x 6 cm"
Installationsbereich,2,installationsbereich,string:2,attributes:2,20697:1 183393:1,Außenbereich | Innenbereich
Interne Produkt-ID,2,interne produkt id,string:2,attributes:2,33665:1 58100:1,4041248450864 | YY-4RPW-M2TR
Item_Specific_Anzahl_der_Teile,2,item specific anzahl der teile,string:2,attributes:2,87141:1 109065:1,5 | 1
item_specific_Besonderheiten,2,item specific besonderheiten,string:2,attributes:2,20696:1 65643:1,Spülmaschinenfest | 2in1 Funktion
item_specific_Marke,2,item specific marke,string:2,attributes:2,65643:1 260457:1,Siemens | FIREFIX
item_specific_Material,2,item specific material,string:2,attributes:2,20696:1 260457:1,Glas | Stahl
Kältemittel,2,kaltemittel,string:2,attributes:2,,R600a
Kapuze,2,kapuze,string:2,attributes:2,1059:1,"Abnehmbar, Verstellbar | Ja"
Klingenart,2,klingenart,string:2,attributes:2,47931:1 177005:1,Wellenschliff | Doppelklinge
Klingenlänge,2,klingenlange,string:2,attributes:2,177005:2,130 mm | 17 cm
Knickschutz,2,knickschutz,string:2,attributes:2,,Ja
Kompatible Herdarten,2,kompatible herdarten,string:2,attributes:2,109065:1 259322:1,"Gas, Elektro, Induktion, Grill, Backofen | Induktion, Gas, Elektro, Glaskeramik"
Konstruktion,2,konstruktion,string:2,attributes:2,49782:1 177005:1,Robust | Half-tang mit Kropf
Korrosionsschutz,2,korrosionsschutz,string:2,attributes:2,263094:1,Ja
Kühltechnologie,2,kuhltechnologie,string:2,attributes:2,,Kompressor
Länge (cm),2,lange cm,string:2,attributes:2,,50.5 | 44
Laufradgröße,2,laufradgrosse,null:2,attributes:2,85040:2,
Lebensdauer,2,lebensdauer,string:2,attributes:2,20697:1 50382:1,"Bis zu 1,5x länger als SDS max-2 | 50000 h"
Leibhöhe,2,leibhohe,string:2,attributes:2,,normal | Normal
Lesegeschwindigkeit,2,lesegeschwindigkeit,string:2,attributes:2,175669:1,2100 MB/s | 560 MB/s
Lochzahl,2,lochzahl,string:2,attributes:2,33564:1 33612:1,5 | 2
Maße (L x B x H),2,masse l x b x h,string:2,attributes:2,14070:1 30255:1,212 x 60 x 35 cm | 41 x 22 x 10 cm
Material (Material),2,material material,string:2,attributes:2,68814:1 162041:1,Polyester | 100% Polyester
Material Füllung,2,material fullung,string:2,attributes:2,,100% Polyester | Polyurethan-Schaum
Material Griff,2,material griff,string:2,attributes:2,3244:1 177005:1,2K-Kunststoff | Pakkawood
Materialeigenschaften,2,materialeigenschaften,string:2,attributes:2,33694:1,"Strapazierfähig | Stoßfest, Kratzfest"
Materialien,2,materialien,string:2,attributes:2,238:1 1188:1,"Sanguine, Sepia, Kohle, Weißkreide | Holz, Papier, Stoff, Metall"
Matratzentyp,2,matratzentyp,string:2,attributes:2,37644:1,Tonnentaschen-Federkern | Boxspringbett
Max. Schirmdurchmesser,2,max schirmdurchmesser,string:2,attributes:2,261011:2,400 cm | 300 cm
Maximale Griffhöhe,2,maximale griffhohe,string:2,attributes:2,,105 cm | 910 mm
Maximale Kapazität,2,maximale kapazitat,null:2,attributes:2,85040:2,
Maximale Leistung,2,maximale leistung,string:2,attributes:2,3199:1 259273:1,3680 | 11 W
Maximale Traglast,2,maximale traglast,string:2,attributes:2,18276:1 19456:1,5000 kg | 100 kg
Maximales Körpergewicht,2,maximales korpergewicht,string:2,attributes:2,2988:1,11 kg | 15 kg
Menge pro Packung,2,menge pro packung,string:2,attributes:2,33564:1 33661:1,1 Stück | 1
Messbereich,2,messbereich,string:2,attributes:2,15052:1 29525:1,0-150 mm | mg/dL
Mindestalter,2,mindestalter,string:2,attributes:2,13386:1,7 Jahre | Ab 3 Jahren
Mindestdicke,2,mindestdicke,string:2,attributes:2,33564:2,26 mm | 23 mm
Mindesthaltbarkeitsdatum,2,mindesthaltbarkeitsdatum,string:2,attributes:2,11778:1,2026-12 | 2026-08-31
Mit/Ohne Beutel,2,mit ohne beutel,string:2,attributes:2,2662:1 166779:1,Beutellos
Mobilität,2,mobilitat,string:2,attributes:2,,Tragbar | Rollbar
Modelljahr,2,modelljahr,string:2,attributes:2,262161:1,2022 | ab 2013
Modelljahre,2,modelljahre,string:2,attributes:2,33564:1 33694:1,2014-2021 | 1991-1999
Montagematerial enthalten,2,montagematerial enthalten,string:2,attributes:2,174030:1,Ja | Nein
Montageposition,2,montageposition,string:2,attributes:2,108782:1 263094:1,Außenspiegel | Lüftung
Motiv,2,motiv,null:1 string:1,attributes:2,138910:1 262984:1,Rehkitz
Motorleistung,2,motorleistung,string:2,attributes:2,18276:1 178934:1,275 PS | 350 W
MP3-Wiedergabe,2,mp3 wiedergabe,string:2,attributes:2,174119:2,Ja
Nachhaltigkeitszertifikat,2,nachhaltigkeitszertifikat,string:2,attributes:2,87122:1 181379:1,bluesign PRODUCT | bluesign Produkt
Nennweite,2,nennweite,string:2,attributes:2,259858:1,DN 15 | DN 50
Normen,2,normen,string:2,attributes:2,260176:1,"AWS A5.1 E6013, EN ISO 2560-A E 420 RC11 | ASTM USA D3306/D4656, SAE J1034, BS 6580:2010, VW TL 774-J/G, MB 325.5/325.6, MAN 324 SNF, SCANIA, DAF, LIEBHERR Minimum LH-01-COLLA, UNE 26-361-88/1"
Oberflächenbehandlung,2,oberflachenbehandlung,string:2,attributes:2,179514:1,"Lackiert, Verzinkt, Spezialbeschichtet | Geölt"
OEM Referenznummer,2,oem referenznummer,string:2,attributes:2,180031:1 262161:1,83025R | 388-FDD527TL
Öffnungsmechanismus,2,offnungsmechanismus,string:2,attributes:2,46036:1,Einhandöffnung | Automatik
Oszillation,2,oszillation,string:2,attributes:2,20612:2,Ja
Passend für Fahrzeug,2,passend fur fahrzeug,string:2,attributes:2,180391:1,"Ford Fiesta V, Ford Fusion, Mazda 2 | BMW F650"
Personenanzahl,2,personenanzahl,string:2,attributes:2,20625:1 181383:1,4 | 6
Personenkapazität,2,personenkapazitat,string:2,attributes:2,36114:1 87141:1,2 Personen | 2-4
Position,2,position,null:1 string:1,attributes:2,177833:1 180916:1,Vordersitze
Produkt-SKU,2,produkt sku,string:2,attributes:2,20696:1 65643:1,SKU-4304000683 | SKU-5701110636
Produktname,2,produktname,string:2,attributes:2,185033:1 260931:1,"Ninja Foodi MAX Dual Zone Heißluftfritteuse 9,5 L AF451EU | Ninja Plancha-Grillplatte XL – schonendes Garen empfindlicher Speisen"
PZN,2,pzn,string:2,attributes:2,11863:1,18747739 | 18495309
Reichweite,2,reichweite,string:2,attributes:2,2662:1 11195:1,bis zu 300 m² | 10000 Seiten
Rollen,2,rollen,string:2,attributes:2,138995:1,Ja | Gummirollen
Rollenanzahl,2,rollenanzahl,string:2,attributes:2,,4 | 8
Saugkraft,2,saugkraft,string:2,attributes:2,2662:1 20614:1,13 kPa | 4000 Pa
Saugleistung,2,saugleistung,string:2,attributes:2,2662:1,11 kPa | 6000 Pa
Schlüsselweite,2,schlusselweite,string:2,attributes:2,20770:1 63276:1,38 mm | 22mm
Schreibgeschwindigkeit,2,schreibgeschwindigkeit,string:2,attributes:2,175669:1,1100 MB/s | 530 MB/s
Schrittlänge,2,schrittlange,string:2,attributes:2,,32 | L34
Schuhgröße (CM),2,schuhgrosse cm,string:2,attributes:2,15709:1 181136:1,27 | 26
Schuhgröße (EU),2,schuhgrosse eu,string:2,attributes:2,15709:1 181136:1,40 | 41
Schuhgröße (US),2,schuhgrosse us,string:2,attributes:2,15709:1 181136:1,10 | 8
Schuhhöhe,2,schuhhohe,string:2,attributes:2,3034:1 15709:1,Low-Cut | Niedrig
Schuhspitze,2,schuhspitze,string:2,attributes:2,15709:1 16061:1,Rund
Schulbedarf,2,schulbedarf,null:2,attributes:2,62559:2,
Set_enthält,2,set enthalt,string:2,attributes:2,177846:2,"Innensechskantschlüssel, Torx-Schlüssel | Bits, Ratsche, Etui"
Set-Größe,2,set grosse,string:2,attributes:2,238:1 20696:1,1 | 2 Stück
Setnummer,2,setnummer,string:2,attributes:2,23609:1,31058 | 10965
Sicherheit,2,sicherheit,string:2,attributes:2,11236:1 36440:1,Hohes Maß | Zahlenschloss
Sicherheitshinweis,2,sicherheitshinweis,string:2,attributes:2,1188:1,Von Hitze fernhalten | Erstickungsgefahr durch Kleinteile. Nicht für Kinder unter 3 Jahren geeignet.
Sicherheitszertifizierung,2,sicherheitszertifizierung,string:2,attributes:2,20660:1 58100:1,EN71 | ART-zertifiziert
Sichtfeld,2,sichtfeld,string:2,attributes:2,263094:1,Vibrationsfrei | Unbeeinträchtigt
Sohle,2,sohle,string:2,attributes:2,11498:1 15709:1,"Gummi | Gummi, Synthetik"
Speichertyp,2,speichertyp,string:2,attributes:2,1244:1 170083:1,DDR4 SDRAM | DDR5
Spiel,2,spiel,string:2,attributes:2,183457:1 183465:1,Pokémon Sammelkartenspiel | Magic: The Gathering
Spieleranzahl,2,spieleranzahl,string:2,attributes:2,19082:1,2-8 Spieler | 2 oder mehr
Sport,2,sport,string:2,attributes:2,2024:1 158916:1,Fußball | Laufen
Spülmaschinenfestigkeit,2,spulmaschinenfestigkeit,string:2,attributes:2,259321:1,Ja
Stilnummer,2,stilnummer,string:2,attributes:2,,21301225ME | PTR2408602-6416
Stilrichtung,2,stilrichtung,string:2,attributes:2,37644:1,Modern | Casual
Strahlart,2,strahlart,string:2,attributes:2,,Normalstrahl | AirPower
Style-Code,2,style code,string:2,attributes:2,15709:1 95672:1,32946243-004 | PLS31463 099
Taschenart,2,taschenart,string:2,attributes:2,,Cargotaschen
Taschenstil,2,taschenstil,string:2,attributes:2,,5-Pocket | Cargotaschen
Timerfunktion,2,timerfunktion,string:2,attributes:2,184665:1 185033:1,Ja
Tragkraft,2,tragkraft,string:2,attributes:2,85040:1,130 kg | 2 t
TRIM-Unterstützung,2,trim unterstutzung,string:2,attributes:2,,Ja
TSA-Schloss,2,tsa schloss,string:2,attributes:2,,Ja
UK Schuhgröße,2,uk schuhgrosse,string:2,attributes:2,15709:1 158916:1,12
UK-Größe,2,uk grosse,string:2,attributes:2,387:1 15709:1,6.5 | 5.5
Ungiftig,2,ungiftig,string:2,attributes:2,28107:1,Ja
Ursprungsland,2,ursprungsland,string:2,attributes:2,33661:1,Deutschland | USA
US Größe,2,us grosse,string:2,attributes:2,,40 | 4T
US Schuhgröße,2,us schuhgrosse,string:2,attributes:2,15709:1 158916:1,12 1/2 | 13
Ventilart,2,ventilart,string:2,attributes:2,,Keramikventil 90° | Thermostatisch
Verpackungsmaße,2,verpackungsmasse,string:2,attributes:2,,34 x 34 x 57 cm | 73x11x55 cm
Verpackungsmaße (L x B x H),2,verpackungsmasse l x b x h,string:2,attributes:2,2988:1,57 x 34 x 34 cm | 121 x 20.5 x 14.5 cm
Verpackungsmaterial,2,verpackungsmaterial,string:2,attributes:2,36440:1 177846:1,"50% recycelt | Karton (C/PAP), Polypropylen (PP), Polyvinylchlorid (PVC)"
Waschtemperatur,2,waschtemperatur,string:2,attributes:2,20460:1,30°C | 60 °C
Wassersparfunktion,2,wassersparfunktion,string:2,attributes:2,,Ja | EcoSmart
Wassertankkapazität,2,wassertankkapazitat,string:2,attributes:2,69197:1 184665:1,2.5 L | 1.1 L
Weite,2,weite,string:2,attributes:2,11504:1,18 cm | Normal
Widerstandsfähigkeit,2,widerstandsfahigkeit,string:2,attributes:2,180407:1,Ganzjährig einsetzbar | Extrem belastbar
Zehenform,2,zehenform,string:2,attributes:2,3034:1 95672:1,Rund
Zertifikate,2,zertifikate,string:2,attributes:2,37644:2,"OEKO-TEX Standard 100, BCI Better Cotton | OEKO-TEX STANDARD 100"
- Ausgabe,1,ausgabe,string:1,attributes:1,9047:1,Signierte Limitierte Ausgabe
- Genre,1,genre,string:1,attributes:1,9047:1,Biografien & Politische Werke
- Zielgruppe,1,zielgruppe,string:1,attributes:1,9047:1,Erwachsene
- Zustand,1,zustand,string:1,attributes:1,9047:1,Neuware
| EAN,1,ean,string:1,attributes:1,260931:1,0622356278348
| Farbe,1,farbe,string:1,attributes:1,260931:1,Schwarz
| Form,1,form,string:1,attributes:1,260931:1,Rechteckig
| Geeignet für,1,geeignet fur,string:1,attributes:1,260931:1,Ninja Woodfire Grills
| Herstellernummer,1,herstellernummer,string:1,attributes:1,260931:1,XSKOGXLFPLTEU
| Kategorie,1,kategorie,string:1,attributes:1,260931:1,"Haus & Garten > Grills, Heizstrahler & Outdoor-Küchen > Grillzubehör > Grillplatten & -roste"
| Marke,1,marke,string:1,attributes:1,260931:1,Ninja
| Material,1,material,string:1,attributes:1,260931:1,Metall
| Oberflächenbeschichtung,1,oberflachenbeschichtung,string:1,attributes:1,260931:1,Antihaft
| Produktart,1,produktart,string:1,attributes:1,260931:1,Plancha-Grillplatte
9800 Farbe,1,9800 farbe,string:1,attributes:1,3199:1,Weiß
9800 Marke,1,9800 marke,string:1,attributes:1,3199:1,IKEA
9800 Produkttyp,1,9800 produkttyp,string:1,attributes:1,3199:1,Pendelleuchte
9800_Marke,1,9800 marke,string:1,attributes:1,11484:1,H&M
9800_Modell,1,9800 modell,string:1,attributes:1,103428:1,Swing
ABE vorhanden,1,abe vorhanden,string:1,attributes:1,178934:1,Ja
Ablagen,1,ablagen,string:1,attributes:1,,Ja
Ablaufgarnitur_Anschluss,1,ablaufgarnitur anschluss,string:1,attributes:1,260627:1,1 1/2 Zoll
Ablesung,1,ablesung,string:1,attributes:1,29525:1,Nonius
Abmessung,1,abmessung,null:1,attributes:1,9606:1,
Abmessungen (BxHxT),1,abmessungen bxhxt,string:1,attributes:1,,44 x 66 x 26.5 cm
Abmessungen (H x B x T),1,abmessungen h x b x t,string:1,attributes:1,68814:1,ca. 45 x 30 x 11–15 cm (Rolltop variabel)
Abmessungen (H/B/T),1,abmessungen h b t,string:1,attributes:1,29518:1,"ca. 3x32x7,5 cm"
Abmessungen (HxBxT),1,abmessungen hxbxt,string:1,attributes:1,133704:1,"ca. 44,5 x 19 x 25 cm"
Abmessungen (LxBxH),1,abmessungen lxbxh,string:1,attributes:1,47075:1,78.8 x 25.3 x 33 mm
Abmessungen (montiert),1,abmessungen montiert,string:1,attributes:1,1188:1,203 x 110 x 241 mm
Abmessungen Auflage (LxB),1,abmessungen auflage lxb,string:1,attributes:1,,40 x 73 cm
Absaugstation Details,1,absaugstation details,string:1,attributes:1,2662:1,"Beutellos, Multi-Zyklon"
Abschaltautomatik,1,abschaltautomatik,string:1,attributes:1,180953:1,Ja
Abschließbar,1,abschliessbar,null:1,attributes:1,127551:1,
Abtriebsform,1,abtriebsform,string:1,attributes:1,84237:1,Vielzahn (XZN)
ACEA Spezifikation,1,acea spezifikation,string:1,attributes:1,,A3/B4
Aerodynamik,1,aerodynamik,string:1,attributes:1,177076:1,Optimiert
Akku-Kapazität,1,akku kapazitat,string:1,attributes:1,29518:1,2.5 Ah
Akkulaufzeit,1,akkulaufzeit,string:1,attributes:1,166779:1,35 min
Akkuspannung,1,akkuspannung,string:1,attributes:1,18276:1,36 V
Akkutyp,1,akkutyp,string:1,attributes:1,2662:1,Lithium-Ionen
Aktenschränke,1,aktenschranke,null:1,attributes:1,127551:1,
Akzentfarben,1,akzentfarben,string:1,attributes:1,95672:1,"Gold, Rosa, Weiß"
Alkoholgehalt,1,alkoholgehalt,string:1,attributes:1,29585:1,78% vol.
Allergiker geeignet,1,allergiker geeignet,string:1,attributes:1,,Ja
Allergikerfreundlich,1,allergikerfreundlich,string:1,attributes:1,,Ja
Allergikergeeignet,1,allergikergeeignet,string:1,attributes:1,,Ja
Allgemeine Betriebserlaubnis (ABE),1,allgemeine betriebserlaubnis abe,string:1,attributes:1,,Ja
Altergruppe,1,altergruppe,string:1,attributes:1,28829:1,Erwachsene
Ameisensäure aus Calciumformiat,1,ameisensaure aus calciumformiat,string:1,attributes:1,180501:1,495.00 mg/kg
Anlass (Anlass),1,anlass anlass,string:1,attributes:1,68814:1,"Alltag, Freizeit, Reisen, Studium, Arbeit"
Anleitung,1,anleitung,string:1,attributes:1,156105:1,Ja (Online)
Anpassbarkeit,1,anpassbarkeit,string:1,attributes:1,20445:1,Individuell anpassbar
Anpassung Hüftgurt,1,anpassung huftgurt,string:1,attributes:1,87122:1,Fit-on-the-Fly
Anpassung Schultergurte,1,anpassung schultergurte,string:1,attributes:1,87122:1,Ja
Anschluss-Typ,1,anschluss typ,string:1,attributes:1,119019:1,XLR
Anschlussabstand,1,anschlussabstand,string:1,attributes:1,,150 mm
Anschlussdurchmesser Verbinder,1,anschlussdurchmesser verbinder,string:1,attributes:1,260307:1,20 mm
Anschlusskabel,1,anschlusskabel,string:1,attributes:1,174119:1,Ja
Antihaftbeschichtung,1,antihaftbeschichtung,string:1,attributes:1,259321:1,Ja
Antiquarisch,1,antiquarisch,string:1,attributes:1,163890:1,Nein
Antriebsgröße,1,antriebsgrosse,string:1,attributes:1,63276:1,"3/8 Zoll, 1/2 Zoll"
Anwendungsgebiet,1,anwendungsgebiet,string:1,attributes:1,,Steuerzeiten-Einstellung
