category_id,breadcrumb,canonical_breadcrumb,canonical_category_id,action
6407040,Schuhe > Damen,Schuhe > Damen,6407040,keep
6407041,Schuhe > Damen > Stiefel & Stiefeletten,Schuhe > Damen > Stiefel & Stiefeletten,6407041,keep
6467217,Sexspielzeuge,Sexspielzeuge,6467217,keep
6467218,Sexspielzeuge > Vibratoren & Zubehör,Sexspielzeuge > Vibratoren & Zubehör,6467218,keep
6406731,Spielzeug,Spielzeug,6406731,keep
6407042,Spielzeug > Action-Figuren & Zubehör,Spielzeug > Action-Figuren & Zubehör,6407042,keep
6407043,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren,6407043,keep
6407044,"Spielzeug > Bären, -kleidung & Zubehör","Spielzeug > Bären, -kleidung & Zubehör",6407044,keep
6407045,"Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires","Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires",6407045,keep
6406732,Spielzeug > Basteln & Kreativität,Spielzeug > Basteln & Kreativität,6406732,keep
6407046,Spielzeug > Basteln & Kreativität > Malen & Zeichnen,Spielzeug > Basteln & Kreativität > Malen & Zeichnen,6407046,keep
6407396,Spielzeug > Baukästen & Konstruktionsspielzeug,Spielzeug > Baukästen & Konstruktionsspielzeug,6407396,keep
6407397,Spielzeug > Baukästen & Konstruktionsspielzeug > LEGO,Spielzeug > Baukästen & Konstruktionsspielzeug > LEGO,6407397,keep
6407399,Spielzeug > Baukästen & Konstruktionsspielzeug > LEGO > LEGO Creator,Spielzeug > Baukästen & Konstruktionsspielzeug > LEGO > LEGO Creator,6407399,keep
6407400,Spielzeug > Bausets & Konstruktion,Spielzeug > Bausets & Konstruktion,6407400,keep
6407402,Spielzeug > Bausets & Konstruktion > LEGO (R) Konstruktionsspielzeuge,Spielzeug > Bausets & Konstruktion > LEGO (R) Konstruktionsspielzeuge,6407402,keep
6407403,Spielzeug > Bausets & Konstruktion > LEGO (R) Konstruktionsspielzeuge > LEGO (R) Komplette Sets & Packs,Spielzeug > Bausets & Konstruktion > LEGO (R) Konstruktionsspielzeuge > LEGO (R) Komplette Sets & Packs,6407403,keep
6407047,Spielzeug > Elektrisches Spielzeug,Spielzeug > Elektrisches Spielzeug,6407047,keep
6407048,Spielzeug > Elektrisches Spielzeug > Roboter,Spielzeug > Elektrisches Spielzeug > Roboter,6407048,keep
6407049,Spielzeug > Holzspielzeug,Spielzeug > Holzspielzeug,6407049,keep
6407050,Spielzeug > Holzspielzeug > Musikinstrumente,Spielzeug > Holzspielzeug > Musikinstrumente,6407050,keep
6407051,Spielzeug > Holzspielzeug > Ritterburgen,Spielzeug > Holzspielzeug > Ritterburgen,6407051,keep
6406733,Spielzeug > Lernspielzeug,Spielzeug > Lernspielzeug,6406733,keep
6407052,Spielzeug > Musik & Instrumente,Spielzeug > Musik & Instrumente,6407052,keep
6407053,Spielzeug > Musik & Instrumente > Trommeln & Co.,Spielzeug > Musik & Instrumente > Trommeln & Co.,6407053,keep
6407054,Spielzeug > Playmobil,Spielzeug > Playmobil,6407054,keep
6407055,Spielzeug > Playmobil > Freizeit,Spielzeug > Playmobil > Freizeit,6407055,keep
6406734,Spielzeug > Puppen & Zubehör,Spielzeug > Puppen & Zubehör,6406734,keep
6407056,Spielzeug > Spiele,Spielzeug > Spiele,6407056,keep
6407405,Spielzeug > Spiele > Kartenspiele,Spielzeug > Spiele > Kartenspiele,6407405,keep
6407406,Spielzeug > Spiele > Kartenspiele > Moderne Kartenspiele,Spielzeug > Spiele > Kartenspiele > Moderne Kartenspiele,6407406,keep
6407057,Spielzeug > Spiele > Sonstige,Spielzeug > Spiele > Sonstige,6407057,keep
6406735,Sport,Sport,6406735,keep
6407058,Sport & Freizeit,Sport & Freizeit,6407058,keep
6407407,Sport & Freizeit > Camping & Outdoor,Sport & Freizeit > Camping & Outdoor,6407407,keep
6407408,Sport & Freizeit > Camping & Outdoor > Zelte & Zubehör,Sport & Freizeit > Camping & Outdoor > Zelte & Zubehör,6407408,keep
6407409,Sport & Freizeit > Camping & Outdoor > Zelte & Zubehör > Zeltteppiche,Sport & Freizeit > Camping & Outdoor > Zelte & Zubehör > Zeltteppiche,6407409,keep
6407059,Sport & Freizeit > Radsport,Sport & Freizeit > Radsport,6407059,keep
6407060,Sport & Freizeit > Radsport > Fahrradwerkzeuge,Sport & Freizeit > Radsport > Fahrradwerkzeuge,6407060,keep
6407061,Sport & Freizeit > Sportbekleidung,Sport & Freizeit > Sportbekleidung,6407061,keep
6407410,Sport & Freizeit > Sportbekleidung > Herren,Sport & Freizeit > Sportbekleidung > Herren,6407410,keep
6418456,Sport & Freizeit > Sportbekleidung > Herren > T-Shirts & Tops,Sport & Freizeit > Sportbekleidung > Herren > T-Shirts & Tops,6418456,keep
6407412,Sport & Freizeit > Sportbekleidung > Herren > Trainingsjacken,Sport & Freizeit > Sportbekleidung > Herren > Trainingsjacken,6407412,keep
6407062,Sport & Freizeit > Sportbekleidung > Hosen,Sport & Freizeit > Sportbekleidung > Hosen,6407062,keep
6407064,Sport & Freizeit > Wintersport,Sport & Freizeit > Wintersport,6407064,keep
6407065,Sport & Freizeit > Wintersport > Schlitten,Sport & Freizeit > Wintersport > Schlitten,6407065,keep
6407413,Sport & Freizeit > Wintersport > Skibekleidung,Sport & Freizeit > Wintersport > Skibekleidung,6407413,keep
6407414,Sport & Freizeit > Wintersport > Skibekleidung > Skihosen,Sport & Freizeit > Wintersport > Skibekleidung > Skihosen,6407414,keep
6467168,Sport & Outdoor,Sport & Outdoor,6467168,keep
6467222,Sport & Outdoor > Outdoorausrüstung,Sport & Outdoor > Outdoorausrüstung,6467222,keep
6467223,Sport & Outdoor > Outdoorausrüstung > Camping Artikel,Sport & Outdoor > Outdoorausrüstung > Camping Artikel,6467223,keep
6467224,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte,6467224,keep
6467356,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte > Vorzelte,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte > Vorzelte,6467356,keep
6467225,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte > Zeltzubehör,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte > Zeltzubehör,6467225,keep
6467169,Sport & Outdoor > Sportausrüstung,Sport & Outdoor > Sportausrüstung,6467169,keep
6467272,Sport & Outdoor > Sportausrüstung > Ballsport,Sport & Outdoor > Sportausrüstung > Ballsport,6467272,keep
6467273,Sport & Outdoor > Sportausrüstung > Ballsport > Badminton Ausrüstung,Sport & Outdoor > Sportausrüstung > Ballsport > Badminton Ausrüstung,6467273,keep
6467274,Sport & Outdoor > Sportausrüstung > Ballsport > Badminton Ausrüstung > Badmintonnetze,Sport & Outdoor > Sportausrüstung > Ballsport > Badminton Ausrüstung > Badmintonnetze,6467274,keep
6467170,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör,6467170,keep
6467171,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör,6467171,keep
6467475,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradsicherheitsausstattung,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradsicherheitsausstattung,6467475,keep
6467476,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradsicherheitsausstattung > Fahrradschlösser,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradsicherheitsausstattung > Fahrradschlösser,6467476,keep
6467172,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradwerkzeuge,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradwerkzeuge,6467172,keep
6467398,Sport & Outdoor > Sportausrüstung > Fitnessprodukte,Sport & Outdoor > Sportausrüstung > Fitnessprodukte,6467398,keep
6467399,Sport & Outdoor > Sportausrüstung > Fitnessprodukte > Fitnessgeräte,Sport & Outdoor > Sportausrüstung > Fitnessprodukte > Fitnessgeräte,6467399,keep
6467400,Sport & Outdoor > Sportausrüstung > Fitnessprodukte > Fitnessgeräte > Fitnesskleingeräte,Sport & Outdoor > Sportausrüstung > Fitnessprodukte > Fitnessgeräte > Fitnesskleingeräte,6467400,keep
6467175,Sport & Outdoor > Sportausrüstung > Multisportausrüstung,Sport & Outdoor > Sportausrüstung > Multisportausrüstung,6467175,keep
6467219,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Schienbeinschoner,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Schienbeinschoner,6467219,keep
6467176,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Sportbrillen,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Sportbrillen,6467176,keep
6467177,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Sportbrillen > Radsportbrillen,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Sportbrillen > Radsportbrillen,6467177,keep
6467187,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung,6467187,keep
6467343,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung,6467343,keep
6467344,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung > Sportuhren & -messgeräte,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung > Sportuhren & -messgeräte,6467344,keep
6467345,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung > Sportuhren & -messgeräte > Fitnesstracker,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung > Sportuhren & -messgeräte > Fitnesstracker,6467345,keep
6467188,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung,6467188,keep
6467189,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung,6467189,keep
6467190,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung > Motorradhemden,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung > Motorradhemden,6467190,keep
6467285,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung > Motorradjacken,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung > Motorradjacken,6467285,keep
6467297,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Wassersport Ausrüstung,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Wassersport Ausrüstung,6467297,keep
6467298,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Wassersport Ausrüstung > Schwimmflossen,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Wassersport Ausrüstung > Schwimmflossen,6467298,keep
6467173,Sport & Outdoor > Sportausrüstung > Sportbekleidung,Sport & Outdoor > Sportausrüstung > Sportbekleidung,6467173,keep
6467174,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Funktionsshirts,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Funktionsshirts,6467174,keep
6467310,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sport-Shorts,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sport-Shorts,6467310,keep
6467283,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sporthosen,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sporthosen,6467283,keep
6467284,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sporthosen > Jogginghosen,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sporthosen > Jogginghosen,6467284,keep
6467339,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sportoberteile,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sportoberteile,6467339,keep
6467340,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sportoberteile > Laufshirts,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sportoberteile > Laufshirts,6467340,keep
6467389,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sportröcke,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sportröcke,6467389,keep
6467482,Sport & Outdoor > Sportausrüstung > Wintersportausrüstung,Sport & Outdoor > Sportausrüstung > Wintersportausrüstung,6467482,keep
6407416,Sport > Angelsport,Sport > Angelsport,6407416,keep
6407417,Sport > Angelsport > Kleines Angelzubehör,Sport > Angelsport > Kleines Angelzubehör,6407417,keep
6407418,Sport > Angelsport > Kleines Angelzubehör > Bleie,Sport > Angelsport > Kleines Angelzubehör > Bleie,6407418,keep
6407419,Sport > Angelsport > Zubehör,Sport > Angelsport > Zubehör,6407419,keep
6407420,Sport > Angelsport > Zubehör > Räucheröfen & -utensilien,Sport > Angelsport > Zubehör > Räucheröfen & -utensilien,6407420,keep
6407066,Sport > Camping & Outdoor,Sport > Camping & Outdoor,6407066,keep
6407421,Sport > Camping & Outdoor > Bekleidung,Sport > Camping & Outdoor > Bekleidung,6407421,keep
6407422,Sport > Camping & Outdoor > Bekleidung > Kinder,Sport > Camping & Outdoor > Bekleidung > Kinder,6407422,keep
6407423,Sport > Camping & Outdoor > Bekleidung > Wanderschuhe,Sport > Camping & Outdoor > Bekleidung > Wanderschuhe,6407423,keep
6407424,Sport > Camping & Outdoor > Camping-Küchenbedarf,Sport > Camping & Outdoor > Camping-Küchenbedarf,6407424,keep
6407426,Sport > Camping & Outdoor > Camping-Küchenbedarf > Campinggeschirr,Sport > Camping & Outdoor > Camping-Küchenbedarf > Campinggeschirr,6407426,keep
6407428,Sport > Camping & Outdoor > Camping-Küchenbedarf > Kochgeschirr,Sport > Camping & Outdoor > Camping-Küchenbedarf > Kochgeschirr,6407428,keep
6407429,Sport > Camping & Outdoor > Markisen & Vorzelte,Sport > Camping & Outdoor > Markisen & Vorzelte,6407429,keep
6407430,Sport > Camping & Outdoor > Markisen & Vorzelte > Markisen-Zubehör,Sport > Camping & Outdoor > Markisen & Vorzelte > Markisen-Zubehör,6407430,keep
6407431,Sport > Camping & Outdoor > Messer & Werkzeuge,Sport > Camping & Outdoor > Messer & Werkzeuge,6407431,keep
6407432,Sport > Camping & Outdoor > Messer & Werkzeuge > Rettungsmesser,Sport > Camping & Outdoor > Messer & Werkzeuge > Rettungsmesser,6407432,keep
6407433,Sport > Camping & Outdoor > Outdoor Schlafausrüstung,Sport > Camping & Outdoor > Outdoor Schlafausrüstung,6407433,keep
6407434,Sport > Camping & Outdoor > Outdoor Schlafausrüstung > Luftmatratzen & Isomatten,Sport > Camping & Outdoor > Outdoor Schlafausrüstung > Luftmatratzen & Isomatten,6407434,keep
6407436,Sport > Camping & Outdoor > Rucksäcke,Sport > Camping & Outdoor > Rucksäcke,6407436,keep
6407438,Sport > Camping & Outdoor > Rucksäcke > Tagesrucksäcke,Sport > Camping & Outdoor > Rucksäcke > Tagesrucksäcke,6407438,keep
6407439,Sport > Camping & Outdoor > Rucksäcke > Trekkingrucksäcke,Sport > Camping & Outdoor > Rucksäcke > Trekkingrucksäcke,6407439,keep
6407067,Sport > Camping & Outdoor > Sonstiges Camping & Outdoor,Sport > Camping & Outdoor > Sonstiges Camping & Outdoor,6407067,keep
6418477,Sport > Camping & Outdoor > Werkzeuge,Sport > Camping & Outdoor > Werkzeuge,6418477,keep
6407440,Sport > Camping & Outdoor > Zelte & Strandmuscheln,Sport > Camping & Outdoor > Zelte & Strandmuscheln,6407440,keep
6407441,Sport > Camping & Outdoor > Zelte & Strandmuscheln > Strandmuscheln,Sport > Camping & Outdoor > Zelte & Strandmuscheln > Strandmuscheln,6407441,keep
6407068,Sport > Fitness & Jogging,Sport > Fitness & Jogging,6407068,keep
6407555,Sport > Fitness & Jogging > Bekleidung,Sport > Fitness & Jogging > Bekleidung,6407555,keep
6407556,Sport > Fitness & Jogging > Bekleidung > Damen,Sport > Fitness & Jogging > Bekleidung > Damen,6407556,keep
6407557,Sport > Fitness & Jogging > Bekleidung > Damen > Sweatshirts & Kapuzenpullover,Sport > Fitness & Jogging > Bekleidung > Damen > Sweatshirts & Kapuzenpullover,6407557,keep
6407069,Sport > Fitness & Jogging > Fitness- & Laufschuhe,Sport > Fitness & Jogging > Fitness- & Laufschuhe,6407069,keep
6407442,Sport > Fitness & Jogging > Kleingeräte & Zubehör,Sport > Fitness & Jogging > Kleingeräte & Zubehör,6407442,keep
6407443,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Fitnessbänder,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Fitnessbänder,6407443,keep
6407444,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Trinkflaschen,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Trinkflaschen,6407444,keep
6407445,Sport > Fitness & Jogging > Krafttraining & Gewichte,Sport > Fitness & Jogging > Krafttraining & Gewichte,6407445,keep
6407446,Sport > Fitness & Jogging > Krafttraining & Gewichte > Gewichthebergürtel,Sport > Fitness & Jogging > Krafttraining & Gewichte > Gewichthebergürtel,6407446,keep
6407447,Sport > Fitness & Jogging > Sportelektronik,Sport > Fitness & Jogging > Sportelektronik,6407447,keep
6407448,Sport > Fitness & Jogging > Sportelektronik > Herzfrequenzmesser,Sport > Fitness & Jogging > Sportelektronik > Herzfrequenzmesser,6407448,keep
6407070,Sport > Fitness & Jogging > Yoga & Pilates,Sport > Fitness & Jogging > Yoga & Pilates,6407070,keep
6407449,Sport > Fitness & Jogging > Yoga & Pilates > Yogamatten,Sport > Fitness & Jogging > Yoga & Pilates > Yogamatten,6407449,keep
6407071,Sport > Funsport,Sport > Funsport,6407071,keep
6407558,Sport > Funsport > Airsoft,Sport > Funsport > Airsoft,6407558,keep
6407559,Sport > Funsport > Airsoft > Waffen,Sport > Funsport > Airsoft > Waffen,6407559,keep
6407560,Sport > Funsport > Airsoft > Waffen > Pistolen,Sport > Funsport > Airsoft > Waffen > Pistolen,6407560,keep
6407072,Sport > Funsport > Cityroller & Kickboards,Sport > Funsport > Cityroller & Kickboards,6407072,keep
6407073,Sport > Funsport > Elektro-Scooter,Sport > Funsport > Elektro-Scooter,6407073,keep
6407561,Sport > Funsport > Skateboarding,Sport > Funsport > Skateboarding,6407561,keep
6407562,Sport > Funsport > Skateboarding > Boards,Sport > Funsport > Skateboarding > Boards,6407562,keep
6407563,Sport > Funsport > Skateboarding > Boards > Lager,Sport > Funsport > Skateboarding > Boards > Lager,6407563,keep
6407564,Sport > Golf,Sport > Golf,6407564,keep
6407565,Sport > Golf > Golfbekleidung,Sport > Golf > Golfbekleidung,6407565,keep
6407566,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung,6407566,keep
6407567,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Golfschuhe,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Golfschuhe,6407567,keep
6407450,Sport > Outdoorsport,Sport > Outdoorsport,6407450,keep
6407451,Sport > Outdoorsport > Outdoorspiele,Sport > Outdoorsport > Outdoorspiele,6407451,keep
6407452,Sport > Outdoorsport > Outdoorspiele > Wurfspiele,Sport > Outdoorsport > Outdoorspiele > Wurfspiele,6407452,keep
6407074,Sport > Radsport,Sport > Radsport,6407074,keep
6407453,Sport > Radsport > Fahrradreparatur & Werkzeug,Sport > Radsport > Fahrradreparatur & Werkzeug,6407453,keep
6407455,Sport > Radsport > Fahrradreparatur & Werkzeug > Werkzeug,Sport > Radsport > Fahrradreparatur & Werkzeug > Werkzeug,6407455,keep
6418457,Sport > Radsport > Fahrradteile,Sport > Radsport > Fahrradteile,6418457,keep
6407075,Sport > Radsport > Fahrradteile & -komponenten,Sport > Radsport > Fahrradteile & -komponenten,6407075,keep
6407456,Sport > Radsport > Fahrradteile & -komponenten > Bremsbeläge,Sport > Radsport > Fahrradteile & -komponenten > Bremsbeläge,6407456,keep
6407457,Sport > Radsport > Fahrradteile & -komponenten > Bremsscheiben,Sport > Radsport > Fahrradteile & -komponenten > Bremsscheiben,6407457,keep
6407458,Sport > Radsport > Fahrradteile & -komponenten > Sättel,Sport > Radsport > Fahrradteile & -komponenten > Sättel,6407458,keep
6418458,Sport > Radsport > Fahrradteile > Naben,Sport > Radsport > Fahrradteile > Naben,6418458,keep
6407076,Sport > Radsport > Fahrradzubehör,Sport > Radsport > Fahrradzubehör,6407076,keep
6407461,Sport > Radsport > Fahrradzubehör > Beleuchtung & Reflektoren,Sport > Radsport > Fahrradzubehör > Beleuchtung & Reflektoren,6407461,keep
6407463,Sport > Radsport > Fahrradzubehör > Fahrradanhänger,Sport > Radsport > Fahrradzubehör > Fahrradanhänger,6407463,keep
6407464,Sport > Radsport > Fahrradzubehör > Fahrradständer & Aufbewahrung,Sport > Radsport > Fahrradzubehör > Fahrradständer & Aufbewahrung,6407464,keep
6407465,Sport > Radsport > Fahrradzubehör > Fahrradtaschen,Sport > Radsport > Fahrradzubehör > Fahrradtaschen,6407465,keep
6407467,Sport > Radsport > Fahrradzubehör > Schlösser & Sicherheit,Sport > Radsport > Fahrradzubehör > Schlösser & Sicherheit,6407467,keep
6407468,Sport > Radsport > Fahrradzubehör > Transportkoffer/-taschen,Sport > Radsport > Fahrradzubehör > Transportkoffer/-taschen,6407468,keep
6407469,Sport > Radsport > Helme & Protektoren,Sport > Radsport > Helme & Protektoren,6407469,keep
6407470,Sport > Radsport > Helme & Protektoren > Helme,Sport > Radsport > Helme & Protektoren > Helme,6407470,keep
6407077,Sport > Reit- & Fahrsport,Sport > Reit- & Fahrsport,6407077,keep
6407078,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung,6407078,keep
6407079,Sport > Sporttaschen & Rucksäcke,Sport > Sporttaschen & Rucksäcke,6407079,keep
6407080,Sport > Sporttaschen & Rucksäcke > Rucksäcke,Sport > Sporttaschen & Rucksäcke > Rucksäcke,6407080,keep
6407471,Sport > Tauchen,Sport > Tauchen,6407471,keep
6407472,Sport > Tauchen > ABC & Blei,Sport > Tauchen > ABC & Blei,6407472,keep
6407473,Sport > Tauchen > ABC & Blei > Schnorchelflossen,Sport > Tauchen > ABC & Blei > Schnorchelflossen,6407473,keep
6407474,Sport > Tauchen > Instrumente & Uhren,Sport > Tauchen > Instrumente & Uhren,6407474,keep
6407475,Sport > Tauchen > Instrumente & Uhren > Konsolen,Sport > Tauchen > Instrumente & Uhren > Konsolen,6407475,keep
6407081,Sport > Weitere Ballsportarten,Sport > Weitere Ballsportarten,6407081,keep
6407476,Sport > Weitere Ballsportarten > Football,Sport > Weitere Ballsportarten > Football,6407476,keep
6407477,Sport > Weitere Ballsportarten > Football > Fanartikel,Sport > Weitere Ballsportarten > Football > Fanartikel,6407477,keep
6407082,Sport > Weitere Ballsportarten > Tennis,Sport > Weitere Ballsportarten > Tennis,6407082,keep
6407478,Sport > Weitere Ballsportarten > Tennis > Sonstige,Sport > Weitere Ballsportarten > Tennis > Sonstige,6407478,keep
6407083,Sport > Weitere Sportarten,Sport > Weitere Sportarten,6407083,keep
6407084,Sport > Weitere Sportarten > Bogenschießen,Sport > Weitere Sportarten > Bogenschießen,6407084,keep
6407479,Sport > Weitere Sportarten > Boxen,Sport > Weitere Sportarten > Boxen,6407479,keep
6407480,Sport > Weitere Sportarten > Boxen > Boxsets,Sport > Weitere Sportarten > Boxen > Boxsets,6407480,keep
6407481,Sport > Weitere Sportarten > Dart,Sport > Weitere Sportarten > Dart,6407481,keep
6407482,Sport > Weitere Sportarten > Dart > Scheiben,Sport > Weitere Sportarten > Dart > Scheiben,6407482,keep
6406736,Sport > Weitere Wintersportarten,Sport > Weitere Wintersportarten,6406736,keep
6407483,Sport > Weiterer Wassersport,Sport > Weiterer Wassersport,6407483,keep
6407484,Sport > Weiterer Wassersport > Kitesurfen,Sport > Weiterer Wassersport > Kitesurfen,6407484,keep
6407485,Sport > Weiterer Wassersport > Kitesurfen > Sonstige,Sport > Weiterer Wassersport > Kitesurfen > Sonstige,6407485,keep
6407486,Sport > Wintersport,Sport > Wintersport,6407486,keep
6407487,Sport > Wintersport > Bekleidung,Sport > Wintersport > Bekleidung,6407487,keep
6407488,Sport > Wintersport > Bekleidung > Hosen,Sport > Wintersport > Bekleidung > Hosen,6407488,keep
6407568,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern",6407568,keep
6407569,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots",6407569,keep
6407570,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Herrenschuhe & -boots","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Herrenschuhe & -boots",6407570,keep
6407571,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Kinderschuhe & -boots","Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Kinderschuhe & -boots",6407571,keep
6407085,Sportartikel,Sportartikel,6407085,keep
6407086,Sportartikel > Badminton,Sportartikel > Badminton,6407086,keep
6407087,Sportartikel > Badminton > Netze,Sportartikel > Badminton > Netze,6407087,keep
6406737,Sportelektronik,Sportelektronik,6406737,keep
6406738,Sportelektronik > Fitness-Tracker,Sportelektronik > Fitness-Tracker,6406738,keep
6406739,"TV, Video & Audio","TV, Video & Audio",6406739,keep
6407088,"TV, Video & Audio > DJ-Equipment","TV, Video & Audio > DJ-Equipment",6407088,keep
6407089,"TV, Video & Audio > DJ-Equipment > DJ-Kopfhörer","TV, Video & Audio > DJ-Equipment > DJ-Kopfhörer",6407089,keep
6407090,"TV, Video & Audio > DJ-Equipment > Mikrofone","TV, Video & Audio > DJ-Equipment > Mikrofone",6407090,keep
6407091,"TV, Video & Audio > Heim-Audio & HiFi","TV, Video & Audio > Heim-Audio & HiFi",6407091,keep
6407092,"TV, Video & Audio > Heim-Audio & HiFi > Verstärker & Vorverstärker","TV, Video & Audio > Heim-Audio & HiFi > Verstärker & Vorverstärker",6407092,keep
6406740,"TV, Video & Audio > Tragbare Geräte & Kopfhörer","TV, Video & Audio > Tragbare Geräte & Kopfhörer",6406740,keep
6407093,Uhren & Schmuck,Uhren & Schmuck,6407093,keep
6407094,Uhren & Schmuck > Juwelierbedarf,Uhren & Schmuck > Juwelierbedarf,6407094,keep
6407095,Uhren & Schmuck > Juwelierbedarf > Reinigungsgeräte & -materialien,Uhren & Schmuck > Juwelierbedarf > Reinigungsgeräte & -materialien,6407095,keep
6406741,Wohnen & Einrichten,Wohnen & Einrichten,6406741,keep
6467361,Wohnen & Einrichten > Möbel,Wohnen & Einrichten > Möbel,6467361,keep
