sku,produkt_name,BIN,BINs,initial_eingelagert_menge,initial_eingelagert_iso,initial_eingelagert_typ,initial_eingelagert_BIN,kommissionierung_stock_out_menge,offene_bestellungen_new_menge,kommissioniert_bestellungen_picked_menge,verpackt_bestellungen_packed_menge,offene_bestellungen_total_menge,aktuelle_menge_avycloud_physisch,aktuelle_menge_avycloud_inventory_field,avycloud_delta_inventory_minus_bins,avycloud_available_minus_new,baselinker_product_id,aktuelle_menge_baselinker,delta_baselinker_minus_avy_available_new,delta_baselinker_minus_avy_physisch,last_synced_iso
SKU-5392843955,Brevillier's CRETACOLOR Artino Zeichenset 10-teilig für Künstler & Skizzierer –,XGA0102B,XGA0102B:2,2,2026-01-27T11:22:35.828Z,stock_in,XGA0102B,2,0,0,0,0,2,2,0,2,462239023,2,0,0,2026-02-08T01:16:55.773Z
SKU-5427858806,"Shure MV6 USB Gaming Mikrofon Schwarz für PC, Streaming & Podcast –",,,,,,,1,0,1,0,1,0,0,0,0,462239147,0,0,0,2026-01-30T19:42:28.263Z
SKU-5462953053,IPOZON FOOT Stunt-Scooter für Kinder & Jugendliche – Robuster Kickscooter für,,,,,,,0,0,1,0,1,0,0,0,0,449824939,0,0,0,2026-01-30T20:13:03.969Z
SKU-5582443660,Biologika Organ Atlas von Roberto Barnai – Gesundheit Sachbuch: Biologische,,,,,,,1,0,1,0,1,0,0,0,0,458516641,0,0,0,2026-01-30T19:42:20.458Z
SKU-5598085433,Samsung 870 QVO MZ-77Q1T0BW Interne SSD 1TB SATA III 2.5 Zoll Schwarz –,,,,,,,0,0,1,0,1,0,0,0,0,462242170,0,0,0,2026-01-30T19:42:17.458Z
SKU-5633394973,Classic Flyer Hörnerschlitten Davos aus massivem Buchenholz – TÜV/GS-geprüfter,,,,,,,1,0,1,0,1,0,0,0,0,449823462,0,0,0,2026-01-30T19:41:51.866Z
SKU-5638382329,Angela Merkel: Freiheit – Persönliche Erinnerungen 1954-2021 Hardcover,,,,,,,2,0,2,0,2,0,0,0,0,458518756,0,0,0,2026-01-30T20:13:04.856Z
SKU-5658638116,"Jolly Superstars One Fasermaler Set – 12 brillante, auswaschbare Filzstifte für",,,,,,,6,0,0,0,0,0,0,0,0,458470425,0,0,0,2026-01-30T19:42:30.618Z
SKU-5674295862,Rhinowalk RF260 Faltrad Transporttasche 26 Zoll – Robuste Schutzhülle für,XGA0103C,XGA0103C:1,,,,,0,0,0,0,0,1,1,0,1,462245701,1,0,0,2026-02-08T01:16:56.639Z
SKU-5687802687,Homerella UNIFLOW Rutschfeste Badewanneneinlage 88x39cm – Maximale Sicherheit &,XGA0102C,XGA0102C:24,,,,,1,0,1,0,1,24,24,0,24,449821653,24,0,0,2026-02-08T01:16:57.538Z
SKU-5701110636,Siemens TZ80002A 2in1 Entkalkungstabletten für EQ Kaffeevollautomaten –,,,,,,,0,0,1,0,1,0,0,0,0,465103746,0,0,0,2026-01-30T20:13:07.010Z
SKU-5722168408,"PUMA Road Rider SD Unisex Sneaker – Retro Design in Vivid Blue, Vapor Gray &",XGA0302A,XGA0302A:1,,,,,0,0,0,0,0,1,1,0,1,458456592,1,0,0,2026-02-08T01:16:58.404Z
SKU-5740515403,"Altra Escalante Racer 2 Herren Laufschuh – Leicht, Atmungsaktiv, Zero Drop für",XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458453019,1,0,0,2026-02-08T01:16:59.273Z
SKU-5740939127,"Leonardo Schalen-Set 5-teilig aus Glas – Transparent, Quadratisch, Stapelbar &",XGA0202C,XGA0202C:1,,,,,0,0,0,0,0,1,1,0,1,458453376,1,0,0,2026-02-08T01:17:00.143Z
SKU-5780092798,SW-Stahl Ring-Maulschlüssel 38 mm – Premium Profi-Werkzeug nach ISO/DIN Normen,XGA0102C,XGA0102C:1,,,,,0,0,0,0,0,1,1,0,1,462237005,1,0,0,2026-02-08T01:17:01.011Z
SKU-5795572847,"ADVENTURE Pop-Up Strandmuschel UV 50+ Sonnenschutz – Blitzschneller Aufbau,",XGA0202B,XGA0202B:1,,,,,0,0,0,0,0,1,1,0,1,449823557,1,0,0,2026-02-08T01:17:01.891Z
SKU-5799111421,"Ledvion LED Hallenstrahler 200W UFO High Bay – 35000lm, 6500K Tageslichtweiß,",XGA0201E,XGA0201E:1,,,,,2,0,2,0,2,1,1,0,1,449822177,1,0,0,2026-02-08T01:17:02.764Z
SKU-5814356347,Tefal Ingenio Induktions-Pfannenset L8975P04 – 6-teiliges Edelstahl-Set mit,,,,,,,0,0,1,0,1,0,0,0,0,462239039,0,0,0,2026-01-30T20:13:22.736Z
SKU-5842899450,Stahlia Teleskopschienen Vollauszug 45x500mm Verzinkt – Schwerlast für Möbel,XGA0102B,XGA0102B:1,,,,,0,0,0,0,0,1,1,0,1,462241974,1,0,0,2026-02-08T01:17:03.630Z
SKU-5869700759,MSI Mainboard PRO B650M-P Schwarz NEU AMD AM5 DDR5 PCIe 4.0 Micro-ATX Computer,,,,,,,1,0,1,0,1,0,0,0,0,458461774,0,0,0,2026-01-30T20:13:32.462Z
SKU-5943400007,Cretacolor Artist Studio Farbstifte Set 250 Stk. Premium Künstlerfarbstifte für,XGA0102B,XGA0102B:1,,,,,0,0,0,0,0,1,1,0,1,458515696,1,0,0,2026-02-08T01:17:04.614Z
SKU-5946216503,reviMED Revi Tens TENS-Gerät zur effektiven Schmerzlinderung &,,,,,,,0,0,1,0,1,0,0,0,0,459968749,0,0,0,2026-01-30T20:13:30.538Z
SKU-6099130668,Original Canon 718 Schwarz Toner (2662B002) für i-SENSYS Farblaserdrucker –,XGA0101B,XGA0101B:2,,,,,0,0,0,0,0,2,2,0,2,458453032,2,0,0,2026-02-08T01:17:06.104Z
SKU-6148008788,"TPE YOGA Yogamatte 6mm Dick – Rutschfest, Gelenkschonend & Umweltfreundlich aus",XGA0202C,XGA0202C:3,2,2026-01-17T15:51:52.281Z,stock_in,XGA0202C,0,0,0,0,0,3,3,0,3,458975013,3,0,0,2026-02-08T01:17:06.980Z
SKU-6307001376,Tommy Hilfiger Essential Runner Damen Sneaker Gr. 40 Ancient White – Eleganter,XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458470093,1,0,0,2026-02-08T01:17:07.954Z
SKU-6315915149,"Jolly Schul-Bleistifte HB, bruchfest, Graphit, Rot, 12er Set – Ideal für",,,17,2025-12-26T13:19:49.114Z,bin_assign_product,XGA0303A,17,0,0,0,0,0,0,0,0,458470397,0,0,0,2026-01-30T20:13:56.058Z
SKU-6346907299,GoveeLife Smart Thermo-Hygrometer H5100 – Präzise Temperatur- &,,,,,,,1,0,1,0,1,0,0,0,0,462245531,0,0,0,2026-01-31T23:56:46.356Z
SKU-6369067650,Philips OneBlade 360 QP430/50 Ersatzklingen 3er Pack für präzise Rasur & Styling,,,,,,,1,0,1,0,1,0,0,0,0,465103281,0,0,0,2026-01-30T20:13:46.558Z
SKU-6427883146,NEXTCOVER Faltschloss Fahrrad FoldOne 100cm mit SteelSecure-Technologie –,,,,,,,1,0,1,0,1,0,0,0,0,458497701,0,0,0,2026-01-30T20:03:07.680Z
SKU-6537574821,VCM Aufsatzwaschbecken 913794 – Modernes Keramik Waschbecken für Gäste-WC &,,,,,,,1,0,1,0,1,0,0,0,0,458455710,0,0,0,2026-01-30T20:03:08.599Z
SKU-6558668236,Blumtal Doppelrollo Lila 85x155cm – Klemmfix Rollo ohne Bohren für Fenster &,XGA0202D,XGA0202D:2,,,,,0,0,0,0,0,2,2,0,2,449821521,2,0,0,2026-02-08T01:17:08.841Z
SKU-6586579725,"Centa-Star Royal Duo Bettdecke 135x200 cm – Primaloft Bio Faser Füllung,",XGA0302A,XGA0301D:1 ; XGA0302A:3,,,,,0,0,0,0,0,4,4,0,4,458453073,4,0,0,2026-02-08T01:17:09.699Z
SKU-6614383452,"Leonardo Karaffe Swing – Elegante Glaskaraffe 1.2L für Wasser, Saft & Schorlen",,,,,,,0,0,1,0,1,0,0,0,0,449821746,0,0,0,2026-01-30T19:43:22.406Z
SKU-6847456474,WOLTU Faltbarer Sitzhocker mit Stauraum SH69gr – Samt-Optik Dunkelgrau –,,,,,,,1,0,1,0,1,0,0,0,0,449821915,0,0,0,2026-01-30T20:03:14.731Z
SKU-6965414859,Jolly Tempera-Gouachefarben-Set 10113 – 14 brillante Farben inkl. Gold & Silber,,,,,,,9,0,0,0,0,0,0,0,0,458470429,0,0,0,2026-01-30T20:03:16.488Z
SKU-7049665224,H&M Damen Strickjacke mit Zopfmuster Hellblau Gr. XL – Eleganter Langarm,XSGA0103A,XSGA0103A:1,,,,,0,0,0,0,0,1,1,0,1,458453029,1,0,0,2026-02-08T01:17:10.624Z
SKU-7151143475,"Birkenstock Arizona Split Pantoletten Herren – Schwarz/Hellblau – Gr. 48, Weite",XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458456447,1,0,0,2026-02-08T01:17:11.495Z
SKU-7209250640,Tatonka Kettle II Outdoor-Kochtopf 4.0 L aus Edelstahl mit Deckel &,,,,,,,1,0,1,0,1,0,0,0,0,465281863,0,0,0,2026-01-30T20:03:22.609Z
SKU-7234186083,"ASICS EX89 Herren Sneaker Gr. 41,5 White/Clay Grey - Ikonisches Retro-Design mit FF BLAST",XGA0302B,XGA0302B:1,1,2025-12-26T13:14:41.247Z,bin_assign_product,XGA0302B,0,0,0,0,0,1,1,0,1,458460825,1,0,0,2026-02-08T01:17:12.384Z
SKU-7237772440,Topeak JoeBlow Urban EX Standpumpe – Präziser Reifendruck für Urban- & E-Bikes,XGA0104B,XGA0104B:1,,,,,0,0,0,0,0,1,1,0,1,449822440,1,0,0,2026-02-08T01:17:13.271Z
SKU-7245071607,DIGITAL REVOLUTION LC422 Gelb Tintenpatrone kompatibel für Brother MFC-J5340DW,XSGA0103A,XSGA0103A:1,,,,,0,0,0,0,0,1,1,0,1,465103318,1,0,0,2026-02-08T01:17:14.135Z
SKU-7270723982,Edelstahl Einbauspüle Küchenspüle Spülbecken mit Wasserhahn-Option – Modernes,,,,,,,1,0,1,0,1,0,0,0,0,458470733,0,0,0,2026-01-30T19:43:40.590Z
SKU-7290912165,Marco Tozzi Damen Pumps Gr. 37 Nude Synthetik Velours-Optik – Elegante Vegane,XGA0302B,XGA0302B:1,,,,,0,0,0,0,0,1,1,0,1,458456580,1,0,0,2026-02-08T01:17:14.992Z
SKU-7350795017,"Primewire Premium Antennenkabel Koaxialkabel 15m – 90° Winkelstecker für TV,",XGA0102B,XGA0102B:1,,,,,0,0,0,0,0,1,1,0,1,465103326,1,0,0,2026-02-08T01:17:15.875Z
SKU-7473377331,CORSAIR RM1000x Netzteil 1000W ATX 3.1 PCIe 5.1 12V-2x6 Vollmodular Cybenetics,,,,,,,1,0,1,0,1,0,0,0,0,464488486,0,0,0,2026-01-30T20:03:26.960Z
SKU-7543211550,CMP Rae WP Kinder Schneestiefel Gr. 28 – Wasserdichte Unisex Winterstiefel für,XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458468368,1,0,0,2026-02-08T01:17:16.731Z
SKU-7627745924,"NEOLYMP Premium Yogamatte – Rutschfest, Biologisch Abbaubar & Gelenkschonend",,,,,,,0,0,1,0,1,0,0,0,0,449821792,0,0,0,2026-01-30T20:03:30.477Z
SKU-7680238839,Polo Ralph Lauren Theron V Sneaker für Kinder & Jugendliche – Unisex,,,,,,,1,0,1,0,1,0,0,0,0,458452967,0,0,0,2026-01-30T19:43:49.393Z
SKU-7721659409,"DB-Tronic Raspberry Pi 5 8GB RAM Starter-Set – Ideal für IoT, Smart Home &",,,,,,,0,0,1,0,1,0,0,0,0,458477722,0,0,0,2026-01-30T20:03:34.945Z
SKU-7800997883,Tamaris Damen Slingpumps Gr. 41 Schwarz Textil – Elegante Flache Schuhe mit,XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458975006,1,0,0,2026-02-08T01:17:17.604Z
SKU-7892887285,Canon 057H Toner Schwarz High Capacity – Original 3010C004 Laserkartusche für,,,,,,,2,0,2,0,2,0,0,0,0,458519090,0,0,0,2026-01-30T20:03:33.198Z
SKU-7926913408,"TOPTREK Fahrradabdeckung 210D Oxford – Wasserdicht, UV-Schutz & Diebstahlschutz",XSGA0103B,XSGA0103B:1,,,,,0,0,0,0,0,1,1,0,1,458453028,1,0,0,2026-02-08T01:17:18.495Z
SKU-7948301538,Kompatibler Toner Magenta für Brother TN-423M | Hohe Seitenleistung 4000 Seiten,XGA0101B,XGA0101B:2,,,,,0,0,0,0,0,2,2,0,2,458469804,2,0,0,2026-02-08T01:32:56.590Z
SKU-7961309823,Engelbert Strauss e.s. motion 2020 Winter Bundhose für Herren – Robuste,XGA0502C,XGA0502C:1,1,2026-02-09T12:26:37.094Z,stock_in,XGA0502C,1,0,1,0,1,1,1,0,1,458466308,1,0,0,2026-02-09T12:26:40.173Z
SKU-7998641824,"Rohema Hickory Drumsticks Schlagzeugstöcke Premium Qualität ""Made in Germany""",XGA0202C,XGA0202C:2,,,,,0,0,0,0,0,2,2,0,2,458512998,2,0,0,2026-02-08T01:32:58.159Z
SKU-8035511646,"Brevillier's CRETACOLOR Hard Pastellkreiden Set – 12 Brauntöne, Quadratisch,",XGA0102B,XGA0102B:1,1,2026-01-27T11:22:23.290Z,stock_in,XGA0102B,1,0,0,0,0,1,1,0,1,458452983,1,0,0,2026-02-08T01:30:25.772Z
SKU-8064565799,UGG Tazz Damen Plateau Hausschuhe aus Wildleder mit Lammfellfutter – Sand,,,,,,,0,0,1,0,1,0,0,0,0,458975017,0,0,0,2026-01-30T20:03:37.563Z
SKU-8112287411,Desigual Damen Sweatshirt Mojito Power Flamingo Rosa XXL – Bequemes Langarm,XSGA0103A,XSGA0103A:1,,,,,0,0,0,0,0,1,1,0,1,458468605,1,0,0,2026-02-08T01:30:26.679Z
SKU-8133187753,GRINARIO Premium Jersey-Spannbettlaken 100x200 cm Rot – Hochwertige 100%,XGA0201C,XGA0201C:2,,,,,0,0,0,0,0,2,2,0,2,449821041,2,0,0,2026-02-08T01:30:27.544Z
SKU-8151275535,FUVSHU BT-Y02 UV-C Matratzenstaubsauger Milbensauger für Allergiker –,XGA0203B,XGA0203B:1,,,,,0,0,0,0,0,1,1,0,1,449824580,1,0,0,2026-02-08T01:30:28.422Z
SKU-8197874459,New Balance 515 Herren Sneaker Schwarz – Stilvoller Freizeitschuh aus Textil &,,,,,,,0,0,1,0,1,0,0,0,0,458974947,0,0,0,2026-01-30T20:03:41.981Z
SKU-8236064906,"KNIPEX TwinGrip Front- und Seitengreifzange 200 mm – Rutschhemmende Griffe,",,,,,,,1,0,1,0,1,0,0,0,0,465105467,0,0,0,2026-01-30T20:03:44.623Z
SKU-8245288059,LICO Boulder V Kinder Hallenschuhe Gr. 31 – Pink/Türkis – Robuste Sportschuhe,XGA0302B,XGA0302B:1,,,,,0,0,0,0,0,1,1,0,1,458455660,1,0,0,2026-02-08T01:30:29.302Z
SKU-8249181407,Sony WH-CH720N Kabelloser Bluetooth-Kopfhörer mit Noise Cancelling – Schwarz,,,,,,,1,0,1,0,1,0,0,0,0,462182183,0,0,0,2026-01-30T20:03:52.448Z
SKU-8310896573,IKEA RANARP Hängeleuchte Ø38cm Elfenbeinweiß – Stilvolle Pendelleuchte mit E27,XGA0201C,XGA0201C:1,,,,,0,0,0,0,0,1,1,0,1,449822551,1,0,0,2026-02-08T01:30:30.175Z
SKU-8317603092,"Setex Matratzenschoner Noppenunterlage 140x200cm – Rutschfest, Atmungsaktiv &",XGA0201C,XGA0201C:1,1,2025-12-26T13:16:29.481Z,bin_assign_product,XGA0201C,0,0,0,0,0,1,1,0,1,458453024,1,0,0,2026-02-08T01:30:31.040Z
SKU-8367978772,Pelikan Farbband Correctable Gruppe 156 C für Canon AP & MX Schreibmaschinen,XGA0304B,XGA0304B:3,,,,,0,0,0,0,0,3,3,0,3,465283094,3,0,0,2026-02-08T01:30:31.928Z
SKU-8380347833,Casey Moderne Stehleuchte Gold Champagner mit 5 Glaskugeln – Elegante,,,,,,,1,0,1,0,1,0,0,0,0,458456918,0,0,0,2026-01-30T20:03:48.946Z
SKU-8462375603,PUMA Smash v2 L Damen Sneaker Gr. 40 Schwarz – Komfortabler Freizeitschuh für,,,,,,,1,0,1,0,1,0,0,0,0,458456261,0,0,0,2026-01-30T20:03:51.568Z
SKU-8483173682,Reader's Digest Weltgeschichte: Umfassendes Hardcover Sachbuch für,XSGA0103A,XSGA0103A:1,,,,,0,0,0,0,0,1,1,0,1,458516052,1,0,0,2026-02-08T01:30:32.824Z
SKU-8605082485,Aqua Marina Breeze 300cm SUP Board Set – Aufblasbares Allround Stand Up Paddle,XGA0104A,XGA0103A:1 ; XGA0104A:2,,,,,0,0,0,0,0,3,3,0,3,449824370,3,0,0,2026-02-08T01:30:33.757Z
SKU-8640590578,"Villa Grinario Jersey-Spannbettlaken 100x200 cm Grün – Atmungsaktiv, Weich &",XGA0201C,XGA0201C:1,,,,,0,0,0,0,0,1,1,0,1,449822031,1,0,0,2026-02-08T01:30:34.631Z
SKU-8689351772,Garmin HRM-Dual Herzfrequenzmesser Brustgurt – Präzise,,,,,,,0,0,1,0,1,0,0,0,0,458496970,0,0,0,2026-01-30T20:03:57.711Z
SKU-8742112863,New Balance 408 Unisex Kindersneaker – Bequemer Sportschuh für Kinder in Weiß,,,,,,,1,0,0,0,0,0,0,0,0,458974953,0,0,0,2026-02-06T16:56:47.684Z
SKU-8747609895,QKIDS Kinder Tretroller Pink 200mm Klappbar Höhenverstellbar bis 100kg,XGA0101E,XGA0101E:1,,,,,0,0,0,0,0,1,1,0,1,449824232,1,0,0,2026-02-08T01:30:35.502Z
SKU-8779940575,TATONKA Handle Mug 600 ml Edelstahl Campingbecher mit klappbaren Griffen –,,,,,,,1,0,1,0,1,0,0,0,0,458503880,0,0,0,2026-01-30T20:03:59.455Z
SKU-8835594725,DESKTRONIC Kabelmanagement Set für Schreibtisch – 2x Kabelkanal Metall Schwarz,,,,,,,1,0,1,0,1,0,0,0,0,458464475,0,0,0,2026-01-30T20:04:01.211Z
SKU-8843412443,"ONVAYA Verkehrsspiegel 30 cm Konvex – 70° Weitwinkel, Wetterfest, für Tote",,,,,,,1,0,1,0,1,0,0,0,0,465105281,0,0,0,2026-01-31T23:56:47.334Z
SKU-8857013241,"Paul Green Damen Schnürschuhe Gr. 38,5 Softlack Schwarz",XGA0302A,XGA0302A:1,,,,,0,0,0,0,0,1,1,0,1,458453008,1,0,0,2026-02-08T01:30:36.458Z
SKU-8919591829,PLANAM NORIT Kids Outdoorhose Jungen – Robuste Wanderhose oliv/schwarz Gr.,XGA0502C,XGA0502C:1,1,2026-02-09T12:26:55.050Z,stock_in,XGA0502C,1,0,1,0,1,1,1,0,1,458455688,1,0,0,2026-02-09T12:33:09.419Z
SKU-9035689627,Jolly Kreidehalter Set 6 Stück – Hygienischer Schutz für Tafelkreide Ø 10mm –,,,,,,,2,0,0,0,0,0,0,0,0,458515360,0,0,0,2026-01-30T20:04:02.978Z
SKU-9073986145,"RAVENOL Sägekettenöl S 85 – 5 Liter Kanister für Motor-, Elektro- &",,,3,2025-12-26T12:15:34.920Z,bin_assign_product,XGA0101C,3,0,4,0,4,0,0,0,0,449821228,0,0,0,2026-01-30T20:04:04.720Z
SKU-9091395294,"LEONARDO Swing Trinkgläser Set 2-teilig – 355ml Bechergläser aus Glas, 9cm",XGA0202C,XGA0202C:1,,,,,0,0,0,0,0,1,1,0,1,458467756,1,0,0,2026-02-08T01:30:37.326Z
SKU-9142845763,"WALSER Hagelschutzplane Gr. M (425x162cm) für PKW – Robuster Schutz vor Hagel,",,,2,2026-01-05T12:42:59.405Z,stock_in,XGA0201E,4,0,2,0,2,0,0,0,0,449823796,0,0,0,2026-01-30T20:04:06.792Z
SKU-9146759920,Adidas Originals Samba LT Unisex Sneaker – Stilvoller Freizeitschuh aus Premium,XGA0302A,XGA0302A:1,,,,,0,0,0,0,0,1,1,0,1,458456585,1,0,0,2026-02-08T01:30:38.380Z
SKU-9317337160,PAUDIN Santokumesser N5 – 17cm Edelstahlklinge mit Damast-Optik & Hohlschliff,XGA0203B,XGA0203B:1,,,,,0,0,0,0,0,1,1,0,1,465283074,1,0,0,2026-02-08T01:30:40.133Z
SKU-9335260557,ABUS Ivera Steel-O-Flex 7200/110 Kettenschloss – Hoher Diebstahlschutz für Ihr,,,,,,,1,0,2,0,2,0,0,0,0,465085198,0,0,0,2026-01-30T20:04:11.444Z
SKU-9428729031,Derby Premium Professional Super Stainless Double Edge Rasierklingen – 5000,XGA0104D,XGA0104D:13,,,,,0,0,0,0,0,13,13,0,13,458453025,13,0,0,2026-02-08T01:30:41.194Z
SKU-9431798499,HP 305 Original Druckerpatronen Multipack (Schwarz & Dreifarbig) – 6ZD17AE für,,,,,,,0,0,1,0,1,0,0,0,0,458468043,0,0,0,2026-01-30T20:04:15.899Z
SKU-9436640030,"Puma Fusion Crush Sport Herren Golfschuhe – Wasserdicht, Gr. 44, Weiß/Dunkelgrau",XGA0302A,XGA0302A:1,,,,,0,0,0,0,0,1,1,0,1,458974981,1,0,0,2026-02-08T01:30:42.141Z
SKU-9458628509,"Eureka E10s Saug- & Wischroboter mit Absaugstation, 4000Pa, LiDAR-Navigation,",,,1,2025-12-31T15:55:28.741Z,stock_in,XQGA0101A,1,0,0,0,0,0,0,0,0,,0,0,0,
SKU-9564743151,"Knirps Taschenschirm AS.050 Navy-Blau Automatik – Extrem Windstabil, Kompakt &",XSGA0103A,XSGA0103A:1,,,,,0,0,0,0,0,1,1,0,1,465105299,1,0,0,2026-02-08T01:30:43.024Z
SKU-9603350817,Universal Füllfederhalter für Standard-Tintenpatronen – Zuverlässiges,,,,,,,0,0,1,0,1,0,0,0,0,449821382,0,0,0,2026-01-30T19:44:48.499Z
SKU-9627368343,"D-C-Fix Energiesparfolie 333-0000: 90x200cm, Selbstklebend, UV-Schutz &",,,,,,,18,0,0,0,0,0,0,0,0,449821110,0,0,0,2026-01-30T20:04:22.099Z
SKU-9671499764,House Nordic Servierwagen Vita Schwarz – Eleganter Rollwagen mit 2 Ablagen für,XGA0202E,XGA0202E:1,,,,,0,0,0,0,0,1,1,0,1,449823978,1,0,0,2026-02-08T01:30:43.892Z
SKU-9787450821,"Bremermann Manuelle Nudelmaschine aus Edelstahl für frische Pasta – Lasagne,",,,,,,,1,0,1,0,1,0,0,0,0,449821953,0,0,0,2026-01-30T20:04:25.574Z
SKU-9804667250,Adidas Samba OG J Damen Sneaker – Klassischer Freizeitschuh in Weiß Grün – EU,XGA0302A,XGA0302A:1,,,,,0,0,0,0,0,1,1,0,1,458456590,1,0,0,2026-02-08T01:30:44.839Z
SKU-9820031170,YOLEO Kinderroller 931 mit LED-Rädern & höhenverstellbarem Lenker – 3-Rad,,,,,,,0,0,1,0,1,0,0,0,0,449824067,0,0,0,2026-01-30T20:04:23.846Z
SKU-9834509499,"MSV Tür-Handtuchhalter zum Einhängen – Bohrfrei, Schwarz Metall, 3 Stangen für",XGA0202B,XGA0202B:1,,,,,0,0,0,0,0,1,1,0,1,449821560,1,0,0,2026-02-08T01:30:45.825Z
SKU-9876441475,Disney Die Eiskönigin: Olaf: Es war einmal ein Schneemann – Das offizielle Buch,XSGA0103A,XSGA0103A:1,,,,,0,0,0,0,0,1,1,0,1,458475940,1,0,0,2026-02-08T01:30:46.685Z
SKU-9912977908,Dexcom G7 Receiver – Kontinuierliche Glukosemessung (CGM) für präzise,XGA0101B,XGA0101B:1,,,,,0,0,0,0,0,1,1,0,1,509690051,1,0,0,2026-02-08T01:30:47.561Z
SKU-9933881904,"SCENEx Elegante Damen Tanzschuhe aus schwarzem Satin – Perfekt für Tango, Salsa",XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458974939,1,0,0,2026-02-08T01:30:48.494Z
SKU-9968230318,HOLA KIT Reifenreparaturset 22-teilig für schlauchlose Reifen – Pannen-Kit PKW,XGA0102B,XGA0102B:1,,,,,0,0,0,0,0,1,1,0,1,465283082,1,0,0,2026-02-08T01:30:49.357Z
SKU-9979752242,CCLIFE Lambdasonden-Steckschlüssel-Satz 1735 22mm – Spezialwerkzeug für,,,,,,,1,0,1,0,1,0,0,0,0,465284299,0,0,0,2026-01-30T20:05:07.133Z
SKU-9988960743,Pepe Jeans W Albal Damen Sneaker Beige Gold Glitzer – Modischer Schnürschuh für,XGA0301B,XGA0301B:1,,,,,0,0,0,0,0,1,1,0,1,458468907,1,0,0,2026-02-08T01:30:50.226Z
SKU-2178359678,Suhr Woodshed Comp Andy Wood Signature Kompressor Effektpedal für Gitarre & Bass,XGA0501D,XGA0501D:1,1,2026-01-20T18:09:04.274Z,stock_in,XGA0501D,0,0,0,0,0,1,1,0,1,491628080,1,0,0,2026-02-08T01:30:51.110Z
SKU-4244843376,Lubluelu L15 Saugroboter mit Wischfunktion & Lasernavigation – 5000Pa,XGA0203C,XGA0203C:1,1,2026-01-30T19:58:15.871Z,stock_in,XGA0203C,0,0,0,0,0,1,1,0,1,504398701,1,0,0,2026-02-08T01:30:51.978Z
SKU-2365442999,Hochwertiges 6er Set Gastronormbehälter GN 1/6 aus SUS201 Edelstahl – 2.4L,XGA0501C,XGA0501C:1,1,2026-01-10T16:15:30.999Z,stock_in,XGA0404A,0,0,0,0,0,1,1,0,1,489186099,1,0,0,2026-02-08T01:30:52.846Z
SKU-2002593737,LEVEL8 Luminous Hartschalenkoffer 65L Schwarz – Robuster Reisekoffer Trolley,XGA0402A,XGA0402A:1,1,2026-01-21T19:09:42.937Z,stock_in,XGA0402A,0,0,0,0,0,1,1,0,1,492851385,1,0,0,2026-02-08T01:30:53.740Z
SKU-1769600457,Jesebang YT18 True Wireless In-Ear Bluetooth 5.3 Sport Kopfhörer Headset,XGA0403A,XGA0403A:1,1,2026-01-13T13:17:02.454Z,stock_in,XGA0403A,0,0,0,0,0,1,1,0,1,489027220,1,0,0,2026-02-08T01:30:54.609Z
SKU-3132874789,CAPAS Kurzflossen für Schwimmen & Schnorcheln – Komfortable Unisex Travel Fins,XGA0203C,XGA0203C:1,1,2026-01-30T19:58:11.782Z,stock_in,XGA0203C,0,0,0,0,0,1,1,0,1,504394228,1,0,0,2026-02-08T01:30:55.470Z
SKU-3264592188,"Thule Chariot Single Bodenmatte (Modell 20201523) – Robuster, wasserdichter",XGA0301C,XGA0301C:1,1,2026-01-09T16:10:03.002Z,stock_in,XGA0301C,0,0,0,0,0,1,1,0,1,489186241,1,0,0,2026-02-08T01:30:56.362Z
SKU-3849647644,GYMFORM AB Booster Plus Ganzkörpertrainer - Heimtrainer klappbar inkl.,XGA0305C,XGA0305C:1,1,2026-02-03T17:35:56.623Z,stock_in,XGA0305C,0,0,0,0,0,1,1,0,1,508518032,1,0,0,2026-02-08T01:30:57.226Z
SKU-1848228084,"Walex Porta-Pak Max Fäkalientank-Deodorant für Wohnmobil, Boot &",XGA0104C,XGA0104C:9,,,,,0,0,0,0,0,9,9,0,9,465217812,9,0,0,2026-02-08T01:30:58.095Z
SKU-8463577445,KSIBNW Smart RGB Neon LED Streifen 20m IP65 Wasserdicht – App & Musiksteuerung,XGA0201B,XGA0201B:1,1,2026-01-09T16:11:04.834Z,stock_in,XGA0201B,0,0,0,0,0,1,1,0,1,480593369,1,0,0,2026-02-08T01:30:58.979Z
SKU-7123124767,Nike Jordan Herren T-Shirt 'Man or Machine' – Hochwertiges Baumwoll-Shirt für,XGA0203C,XGA0203C:1,1,2026-01-30T19:56:58.183Z,stock_in,XGA0203C,0,0,0,0,0,1,1,0,1,504411573,1,0,0,2026-02-08T01:30:59.851Z
