category_id,breadcrumb,kaufland_category_id,match_method,match_key
6562235,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Leitungen & Rohre,,,
6562236,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Sonstige,,,
6562237,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Toiletten,,,
6562238,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Warmwasserbereiter,,,
6562239,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Wasserhähne,,,
6562240,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Wasserpumpen,,,
6562241,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Wasserpumpenteile,,,
6557524,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wohnwagenreifen, -räder & -felgen",,,
6562242,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wohnwagenreifen, -räder & -felgen > Felgen",16531,suffix_1,Felgen
6562243,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wohnwagenreifen, -räder & -felgen > Kompletträder",16551,suffix_1,Kompletträder
6562244,"Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wohnwagenreifen, -räder & -felgen > Reifen",,,
6551112,Auto & Motorrad: Teile > Werkzeuge,,,
6551709,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf,,,
6557525,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Abdeckbänder,,,
6557526,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Einschichtlacke,,,
6557527,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Grundierung,,,
6557528,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Klarlacke,,,
6557529,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Lackier-Sets,,,
6557530,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Lackierwerkzeuge,,,
6557531,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Mehrschichtlacke,,,
6557532,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Sonstige,,,
6557533,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Spezielle Lacke & Beschichtung,,,
6562245,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Spezielle Lacke & Beschichtung > Hitzebeständige Lacke,,,
6562246,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Spezielle Lacke & Beschichtung > Rostschutz,,,
6562247,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Spezielle Lacke & Beschichtung > Sonstige,,,
6562248,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Spezielle Lacke & Beschichtung > Thermochromische Lacke,,,
6557534,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Spraydosen,,,
6557535,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Zusatzmittel,,,
6562249,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Zusatzmittel > Beschleuniger,,,
6562250,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Zusatzmittel > Metal Flakes- & Perleneffekte,,,
6562251,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Zusatzmittel > Sonstige,,,
6562252,Auto & Motorrad: Teile > Werkzeuge > Autolackierbedarf > Zusatzmittel > Verdünner,19321,suffix_1,Verdünner
6551710,Auto & Motorrad: Teile > Werkzeuge > Batterieladegeräte & -tester,,,
6557536,Auto & Motorrad: Teile > Werkzeuge > Batterieladegeräte & -tester > Batterieladegeräte & Anlasser,,,
6557537,Auto & Motorrad: Teile > Werkzeuge > Batterieladegeräte & -tester > Batterietester,,,
6557538,Auto & Motorrad: Teile > Werkzeuge > Batterieladegeräte & -tester > Booster & Starthilfekabel,,,
6557539,Auto & Motorrad: Teile > Werkzeuge > Batterieladegeräte & -tester > Sonstige,,,
6551711,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte,64561,suffix_1,Diagnosegeräte
6557540,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Abgastester,,,
6557541,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Airbag-Diagnosegeräte,,,
6557542,"Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Anschlüsse, Verbinder & Teile",,,
6557543,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Diagnoselaptops,,,
6557544,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Diagnosesoftware,,,
6557545,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Inspektionskameras & Endoskope,,,
6557546,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Kompressions- & Vakuumprüfer,,,
6557547,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Kraftstoffdruckprüfer,,,
6557548,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Multimeter & Messgeräte,,,
6557549,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > OBD-Scanner,,,
6557550,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Sonstige,,,
6557551,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Stroboskoplampe,,,
6557552,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Stromprüfer & Tastköpfe,,,
6557553,Auto & Motorrad: Teile > Werkzeuge > Diagnosegeräte > Zündungstester,,,
6551712,Auto & Motorrad: Teile > Werkzeuge > Druckluftkompressoren,,,
6551713,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge,,,
6557554,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Druckluftbohrer,,,
6557555,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Druckluftflanschwerkzeuge,,,
6557556,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Druckluftratschenschrauber,,,
6557557,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Druckluftschleifer,,,
6557558,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Druckluftstabschleifer,,,
6557559,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Lackierpistole,,,
6557560,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Schlagschrauber,31321,suffix_1,Schlagschrauber
6557561,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Sonstige,,,
6557562,Auto & Motorrad: Teile > Werkzeuge > Druckluftwerkzeuge > Teile & Zubehör,,,
6551714,Auto & Motorrad: Teile > Werkzeuge > Elektrogeräte,,,
6551715,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge,31041,suffix_2,Werkzeuge > Handwerkzeuge
6557563,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Abzieher,64261,suffix_1,Abzieher
6557564,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Ausbeulhammer,,,
6557565,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Bohrgeräte,,,
6557566,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Bördelwerkzeuge,,,
6557567,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Genauigkeits- & Messgeräte,,,
6557568,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Gleithammer,,,
6557569,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Handwerkzeug-Sets,,,
6557570,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Nietenzangen,,,
6557571,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Nusssätze,,,
6557572,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Ratschen / Knarren,,,
6557573,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Schlüssel,,,
6557574,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Schneidewerkzeuge,,,
6557575,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Schraubendreher,32521,suffix_3,Werkzeuge > Handwerkzeuge > Schraubendreher
6557576,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Schraubzwingen,,,
6557577,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Sonstige,,,
6557578,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Teile & Zubehör,,,
6557579,Auto & Motorrad: Teile > Werkzeuge > Handwerkzeuge > Zangen,32541,suffix_3,Werkzeuge > Handwerkzeuge > Zangen
6551716,Auto & Motorrad: Teile > Werkzeuge > Pumpen & Kompressoren,,,
6551717,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile,,,
6557580,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Antriebs-& Radlagerreparatur,,,
6557581,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Ausbeulreparatur,,,
6557582,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Auspuffinstandsetzung,,,
6557583,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Bremseninstandsetzung,,,
6557584,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Fahrwerksinstandsetzung,,,
6557585,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Gewindeinstandsetzung,,,
6557586,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Kupplungsinstandsetzung,,,
6557587,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Lackierung,,,
6557588,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Motoreninstandsetzung,,,
6557589,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Ölwechselwerkzeuge,,,
6557590,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Reifenreparatur,,,
6557591,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Scheibeninstandsetzung,,,
6557592,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Sonstige,,,
6551718,Auto & Motorrad: Teile > Werkzeuge > Reservekanister & Zubehör,,,
6551719,Auto & Motorrad: Teile > Werkzeuge > Sonstige,,,
6551720,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf,,,
6557593,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Achsvermessungsgeräte,,,
6557594,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Auffahrrampe,,,
6557595,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Bremsen-Drehbank,,,
6557596,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Bremsenpflegeräte,,,
6557597,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Federspanner,19481,suffix_1,Federspanner
6557598,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Fettpressen & Schmiergeräte,,,
6557599,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Handwaschpasten,,,
6557600,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Hebebühne,,,
6557601,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Klebe- & Sicherungsmittel,,,
6557602,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Lackieranlagen,63951,suffix_1,Lackieranlagen
6557603,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Mehrzweckzüge,,,
6557604,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Motorständer & Kräne,,,
6557605,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Reifenmontagemaschinen,,,
6557606,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Rollbretter,,,
6557607,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Sandstrahler,,,
6557608,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Schweißgeräte,43521,suffix_1,Schweißgeräte
6557609,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Sonstige,,,
6557610,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Transferpumpen,,,
6557611,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Trichter & Ölauffangwannen,,,
6557612,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Wagenheber & Unterstellböcke,,,
6557613,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattbedarf,,,
6562253,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattbedarf > Hohlraumversiegelung,,,
6562254,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattbedarf > Kotflügelschutz,,,
6562255,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattbedarf > Schleifmittel/Abrasive,,,
6562256,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattbedarf > Sonstige,,,
6562257,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattbedarf > Werkstatttücher,,,
6557614,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattpressen,,,
6557615,Auto & Motorrad: Teile > Werkzeuge > Werkstattausstattung & -bedarf > Werkstattrollbretter,,,
6551721,Auto & Motorrad: Teile > Werkzeuge > Werkzeuge für Klimaanlagen,,,
6551722,Auto & Motorrad: Teile > Werkzeuge > Werkzeugkasten & Aufbewahrung,,,
6557616,Auto & Motorrad: Teile > Werkzeuge > Werkzeugkasten & Aufbewahrung > Fächer & Halter,,,
6557617,Auto & Motorrad: Teile > Werkzeuge > Werkzeugkasten & Aufbewahrung > LKW-Werkzeugkästen,,,
6557618,Auto & Motorrad: Teile > Werkzeuge > Werkzeugkasten & Aufbewahrung > Sonstige,,,
6557619,Auto & Motorrad: Teile > Werkzeuge > Werkzeugkasten & Aufbewahrung > Werkstattwagen & -koffer,,,
6551056,Baby,,,
6551113,Baby > Auto-Kindersitze & Zubehör,,,
6551723,Baby > Auto-Kindersitze & Zubehör > Auto-Kindersitze,,,
6551724,Baby > Auto-Kindersitze & Zubehör > Sonstige,,,
6551725,Baby > Auto-Kindersitze & Zubehör > Zubehör,,,
6557620,Baby > Auto-Kindersitze & Zubehör > Zubehör > Autoaufkleber,17511,suffix_1,Autoaufkleber
6557621,Baby > Auto-Kindersitze & Zubehör > Zubehör > Ersatzbezüge,,,
6557622,Baby > Auto-Kindersitze & Zubehör > Zubehör > Fußsäcke,12061,suffix_1,Fußsäcke
6557623,Baby > Auto-Kindersitze & Zubehör > Zubehör > Gurtpolster & Nackenstützen,,,
6557624,Baby > Auto-Kindersitze & Zubehör > Zubehör > Rückenlehnenschutz,11031,suffix_1,Rückenlehnenschutz
6557625,Baby > Auto-Kindersitze & Zubehör > Zubehör > Sitzschutz,,,
6557626,Baby > Auto-Kindersitze & Zubehör > Zubehör > Sitzverkleinerer,,,
6557627,Baby > Auto-Kindersitze & Zubehör > Zubehör > Sonnenschutz,231,suffix_1,Sonnenschutz
6557628,Baby > Auto-Kindersitze & Zubehör > Zubehör > Spielzeug,,,
6551114,Baby > Badezubehör,,,
6551726,Baby > Badezubehör > Badeeimer & Tummy-Tubs,,,
6551727,Baby > Badezubehör > Badesitze,,,
6551728,Baby > Badezubehör > Badespielzeug,,,
6551729,Baby > Badezubehör > Badethermometer,32571,suffix_1,Badethermometer
6551730,Baby > Badezubehör > Badewannen,43411,suffix_1,Badewannen
6551731,Baby > Badezubehör > Badezusätze,1011,suffix_1,Badezusätze
6551732,Baby > Badezubehör > Kapuzen & Badetücher,,,
6551733,Baby > Badezubehör > Kinderwaschbecken,,,
6551734,Baby > Badezubehör > Sonstige,,,
6551735,Baby > Badezubehör > Wannenaufsätze,,,
6551736,Baby > Badezubehör > Waschlappen,6821,suffix_1,Waschlappen
6551115,Baby > Bettausstattung,,,
6551737,Baby > Bettausstattung > Betthimmel & Netze,,,
6551738,Baby > Bettausstattung > Bettlaken,,,
6551739,Baby > Bettausstattung > Bettsets,,,
6551740,Baby > Bettausstattung > Bettüberwürfe & Tagesdecken,,,
6551741,Baby > Bettausstattung > Bettvolants,,,
6551742,Baby > Bettausstattung > Bettwäschegarnituren,,,
6551743,Baby > Bettausstattung > Dekokissen,45121,suffix_1,Dekokissen
6551744,Baby > Bettausstattung > Kopfkissen,45111,suffix_1,Kopfkissen
6551745,Baby > Bettausstattung > Kopfkissenbezüge,,,
6551746,Baby > Bettausstattung > Kuscheldecken,,,
6551747,Baby > Bettausstattung > Matratzenschoner & -auflagen,,,
6551748,Baby > Bettausstattung > Nestchen,57761,suffix_1,Nestchen
6551749,Baby > Bettausstattung > Schlafsäcke,13271,suffix_1,Schlafsäcke
6551750,Baby > Bettausstattung > Sonstige,,,
6551751,Baby > Bettausstattung > Steppbetten,,,
6551116,Baby > Bücher & Zeitschriften,,,
6551752,Baby > Bücher & Zeitschriften > Bücher,6261,suffix_1,Bücher
6551753,Baby > Bücher & Zeitschriften > Sonstige,,,
6551754,Baby > Bücher & Zeitschriften > Zeitschriften,,,
6551117,Baby > Ernährung,,,
6551755,Baby > Ernährung > Babyflaschen & Zubehör,,,
6557629,Baby > Ernährung > Babyflaschen & Zubehör > Babyflaschen,,,
6557630,Baby > Ernährung > Babyflaschen & Zubehör > Flaschen-Reinigungsmittel,,,
6557631,Baby > Ernährung > Babyflaschen & Zubehör > Flaschenbürsten,,,
6557632,Baby > Ernährung > Babyflaschen & Zubehör > Flaschentrockner,,,
6557633,Baby > Ernährung > Babyflaschen & Zubehör > Isoliertaschen,,,
6557634,Baby > Ernährung > Babyflaschen & Zubehör > Milchnahrung,,,
6557635,Baby > Ernährung > Babyflaschen & Zubehör > Milchpulver-Portionierer,,,
6557636,Baby > Ernährung > Babyflaschen & Zubehör > Sonstige,,,
6557637,Baby > Ernährung > Babyflaschen & Zubehör > Sterilisatoren,,,
6557638,Baby > Ernährung > Babyflaschen & Zubehör > Trinksauger,,,
6551756,Baby > Ernährung > Babykost,,,
6551757,Baby > Ernährung > Babykostzubereiter,,,
6551758,Baby > Ernährung > Flaschen- & Kostwärmer,,,
6551759,Baby > Ernährung > Kindergeschirr & -besteck,,,
6557639,Baby > Ernährung > Kindergeschirr & -besteck > Kinderbesteck,,,
6557640,Baby > Ernährung > Kindergeschirr & -besteck > Kindergeschirr-Sets,,,
6557641,Baby > Ernährung > Kindergeschirr & -besteck > Sonstige,,,
6557642,Baby > Ernährung > Kindergeschirr & -besteck > Teller & Schälchen,,,
6557643,Baby > Ernährung > Kindergeschirr & -besteck > Trinklerntassen & -becher,,,
6551760,Baby > Ernährung > Lätzchen & Spucktücher,,,
6551761,Baby > Ernährung > Sonstige,,,
6551762,Baby > Ernährung > Stillzubehör,,,
6557644,Baby > Ernährung > Stillzubehör > Elektrische Milchpumpen,,,
6557645,Baby > Ernährung > Stillzubehör > Handmilchpumpen,,,
6557646,Baby > Ernährung > Stillzubehör > Milchpumpen-Teile,,,
6557647,Baby > Ernährung > Stillzubehör > Muttermilchbehälter,,,
6557648,Baby > Ernährung > Stillzubehör > Sonstige,,,
6557649,Baby > Ernährung > Stillzubehör > Still-/Brusthütchen,,,
6557650,Baby > Ernährung > Stillzubehör > Stilleinlagen,69524,suffix_1,Stilleinlagen
6557651,Baby > Ernährung > Stillzubehör > Stillkissen & -bezüge,,,
6557652,Baby > Ernährung > Stillzubehör > Stilltücher,,,
6551763,Baby > Ernährung > Zeitschriften,,,
6551118,Baby > Golfwagen Teile & Zubehör,,,
6551764,Baby > Golfwagen Teile & Zubehör > Sonstige,,,
6551120,Baby > Kinder- & Babytragen,,,
6551766,Baby > Kinder- & Babytragen > Sonstige,,,
6551123,Baby > Kinderwagen & Zubehör,8921,suffix_1,Kinderwagen & Zubehör
6551767,Baby > Kinderwagen & Zubehör > Ersatzteile,,,
6551768,Baby > Kinderwagen & Zubehör > Kinderwagen,42771,suffix_2,Kinderwagen & Zubehör > Kinderwagen
6551769,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör,10951,suffix_2,Kinderwagen & Zubehör > Kinderwagenzubehör
6557653,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Flaschenhalter & Tabletts,,,
6557654,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Fußsäcke,12061,suffix_3,Kinderwagen & Zubehör > Kinderwagenzubehör > Fußsäcke
6557655,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Haken,,,
6557656,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Kiddy Boards,,,
6557657,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Kinderwagenaufsätze,,,
6557658,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Sitzauflagen,,,
6557659,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Sonstige,,,
6557660,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Wagennetze & Organizer,,,
6557661,Baby > Kinderwagen & Zubehör > Kinderwagenzubehör > Wetter- & Insektenschutz,,,
6551770,Baby > Kinderwagen & Zubehör > Sonstige,,,
6551124,Baby > Möbel,1961,suffix_1,Möbel
6551771,Baby > Möbel > Betten,,,
6557662,Baby > Möbel > Betten > Beistellbetten,5631,suffix_1,Beistellbetten
6557663,Baby > Möbel > Betten > Gitterbetten,5641,suffix_1,Gitterbetten
6557664,Baby > Möbel > Betten > Reisebetten,5611,suffix_1,Reisebetten
6557665,Baby > Möbel > Betten > Sonstige,,,
6551772,Baby > Möbel > Hochstühle,,,
6557666,Baby > Möbel > Hochstühle > Hochstuhl-Kombinationen,,,
6557667,Baby > Möbel > Hochstühle > Sitzverkleinerer,,,
6557668,Baby > Möbel > Hochstühle > Sonstige,,,
6557669,Baby > Möbel > Hochstühle > Tisch- & Stuhlsitze,,,
6557670,Baby > Möbel > Hochstühle > Treppenhochstühle,,,
6551773,Baby > Möbel > Kommoden,2241,suffix_2,Möbel > Kommoden
6551774,Baby > Möbel > Komplettzimmer,,,
6551775,Baby > Möbel > Lampen & Deko,,,
6551776,Baby > Möbel > Laufgitter,42751,suffix_1,Laufgitter
6551777,Baby > Möbel > Matratzen,,,
6551778,Baby > Möbel > Nachtlichter,4471,suffix_1,Nachtlichter
6551779,Baby > Möbel > Regale,,,
6551781,Baby > Möbel > Schränke,,,
6551782,Baby > Möbel > Sonstige,,,
6551783,Baby > Möbel > Stubenwagen,,,
6551784,Baby > Möbel > Tische & Stühle,,,
6551785,Baby > Möbel > Wickeltische & Zubehör,,,
6557671,Baby > Möbel > Wickeltische & Zubehör > Auflagen,,,
6557672,Baby > Möbel > Wickeltische & Zubehör > Heizstrahler,45581,suffix_1,Heizstrahler
6557673,Baby > Möbel > Wickeltische & Zubehör > Sonstige,,,
6557674,Baby > Möbel > Wickeltische & Zubehör > Wickeltische,,,
6551786,Baby > Möbel > Wiegen,5601,suffix_1,Wiegen
6551787,Baby > Möbel > Wippen & Schaukeln,,,
6551125,Baby > Pakete & Sets,,,
