category_id,breadcrumb,kaufland_category_id,match_method,match_key
6564172,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gastronomie-Küchenausstattung > Vorbereitungsgeräte > Gastronomie-Metzgereiausstattung > Wurstfüllmaschinen,69778,suffix_1,Wurstfüllmaschinen
6562889,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Buffet & Catering > Chafing Dishes,10011,suffix_1,Chafing Dishes
6564182,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Buffet & Catering > Wagen > Servierwagen,26531,suffix_1,Servierwagen
6564190,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Gedeckter Tischbedarf > Saucieren,57491,suffix_1,Saucieren
6564197,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Bestecke > Gabeln,36301,suffix_1,Gabeln
6564198,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Bestecke > Löffel,36291,suffix_1,Löffel
6564201,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Geschirr > Schüsseln & Schalen,22511,suffix_1,Schüsseln & Schalen
6564204,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Geschirr > Teller,22491,suffix_1,Teller
6564205,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Gläser > Biergläser,36621,suffix_1,Biergläser
6564206,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Gläser > Cocktailgläser,36631,suffix_1,Cocktailgläser
6564208,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Gläser > Weingläser,36571,suffix_1,Weingläser
6564209,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Tischwäsche > Servietten,22661,suffix_1,Servietten
6564211,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Gedeckter Tisch > Restaurant Tischwäsche > Tischdecken,4871,suffix_1,Tischdecken
6562911,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Restaurant Einwegartikel > Müllbeutel,22681,suffix_1,Müllbeutel
6562912,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Restaurant Einwegartikel > Servietten,22661,suffix_1,Servietten
6562915,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Gedeckter Tisch & Servieren > Restaurant Einwegartikel > Strohhalme,29791,suffix_1,Strohhalme
6558872,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Kühltechnik > Eismaschinen,10051,suffix_1,Eismaschinen
6552431,Business & Industrie > Gastro & Nahrungsmittelgewerbe > Visitenkarten,40991,suffix_1,Visitenkarten
6558896,Business & Industrie > Gebäudereinigung > Boden- & Polsterreinigung > Kehrmaschinen,33981,suffix_1,Kehrmaschinen
6564218,"Business & Industrie > Gebäudereinigung > Boden- & Polsterreinigung > Staubsauger, Teile & Zubehör > Ersatzteile & Zubehör > Staubsaugerbeutel",22691,suffix_1,Staubsaugerbeutel
6564219,"Business & Industrie > Gebäudereinigung > Boden- & Polsterreinigung > Staubsauger, Teile & Zubehör > Ersatzteile & Zubehör > Staubsaugerfilter",60491,suffix_1,Staubsaugerfilter
6564221,"Business & Industrie > Gebäudereinigung > Boden- & Polsterreinigung > Staubsauger, Teile & Zubehör > Ersatzteile & Zubehör > Staubsaugerschläuche",32061,suffix_1,Staubsaugerschläuche
6562987,Business & Industrie > Gebäudereinigung > Manuelle Reinigungsgeräte > Besen & Kehrbleche > Besen,37261,suffix_1,Besen
6558913,Business & Industrie > Gebäudereinigung > Manuelle Reinigungsgeräte > Reinigungsbürsten,37431,suffix_1,Reinigungsbürsten
6552441,Business & Industrie > Gebäudereinigung > Schädlingsbekämpfung,24501,suffix_1,Schädlingsbekämpfung
6563022,"Business & Industrie > Gebäudereinigung > Wäschewagen, Beutel & Reiniger > Waschmittel & Weichspüler > Flüssigwaschmittel",36921,suffix_1,Flüssigwaschmittel
6551064,Computer,34421,suffix_1,Computer
6552445,Computer > 3D-Drucker & Zubehör > 3D-Drucker,69105,suffix_1,3D-Drucker
6552452,Computer > 3D-Drucker & Zubehör > Schädlingsbekämpfung,24501,suffix_1,Schädlingsbekämpfung
6558944,"Computer > Computer-Komponenten & -Teile > Lüfter, Kühlkörper & Kühlung > Gehäuselüfter",39891,suffix_1,Gehäuselüfter
6552465,Computer > Computer-Komponenten & -Teile > Mainboards,39761,suffix_1,Mainboards
6552466,Computer > Computer-Komponenten & -Teile > Netzteile,39811,suffix_1,Netzteile
6558962,Computer > Computer-Komponenten & -Teile > Schnittstellen-/Steckkarten > Netzwerkkarten,39791,suffix_1,Netzwerkkarten
6552475,"Computer > Drucker, Scanner & Zubehör > Drucker",39421,suffix_1,Drucker
6552476,"Computer > Drucker, Scanner & Zubehör > Scanner",47751,suffix_1,Scanner
6558971,"Computer > Drucker, Scanner & Zubehör > Teile & Zubehör > Netzteile",39811,suffix_1,Netzteile
6558977,"Computer > Drucker, Scanner & Zubehör > Tinte, Toner & Papier > Farbbänder",60471,suffix_1,Farbbänder
6558982,"Computer > Drucker, Scanner & Zubehör > Tinte, Toner & Papier > Tintenpatronen",38421,suffix_1,Tintenpatronen
6559004,"Computer > Firmennetzwerke & Server > Server, Clients & Terminals > Druckserver",40081,suffix_1,Druckserver
6559010,"Computer > Firmennetzwerke & Server > Server, Clients & Terminals > Thin Clients",40091,suffix_1,Thin Clients
6552499,Computer > Heimnetzwerke & Zubehör > Modems,40011,suffix_1,Modems
6552512,Computer > Kabel & Steckverbinder > Kabeltester,67111,suffix_1,Kabeltester
6552515,Computer > Kabel & Steckverbinder > KVM-Switches,64331,suffix_1,KVM-Switches
6559024,"Computer > Laufwerke & Speichermedien > Festplatten (HDD, SSD & NAS) > Externe Festplatten",39661,suffix_1,Externe Festplatten
6559025,"Computer > Laufwerke & Speichermedien > Festplatten (HDD, SSD & NAS) > Interne Festplatten",39671,suffix_1,Interne Festplatten
6559030,Computer > Laufwerke & Speichermedien > Leermedien & Zubehör > Datenkassetten,64491,suffix_1,Datenkassetten
6552536,"Computer > Monitore, Projektoren & Zubehör > Monitore",39581,suffix_1,Monitore
6552542,Computer > Notebook- & Desktop-Zubehör > Blickschutzfilter,39621,suffix_1,Blickschutzfilter
6552544,Computer > Notebook- & Desktop-Zubehör > Diebstahlschutz,39391,suffix_1,Diebstahlschutz
6552547,Computer > Notebook- & Desktop-Zubehör > Headsets,35611,suffix_1,Headsets
6552550,Computer > Notebook- & Desktop-Zubehör > Mikrofone,62481,suffix_1,Mikrofone
6552565,Computer > Notebook- & Desktop-Zubehör > Webcams,39291,suffix_1,Webcams
6552570,Computer > Software > Betriebssysteme,41661,suffix_2,Software > Betriebssysteme
6552587,Computer > Stromschutz & Stromverteilung > Wechselrichter,69682,suffix_1,Wechselrichter
6552599,Computer > Tablet & eBook-Zubehör > Tastaturen,39301,suffix_1,Tastaturen
6552603,Computer > Tablets & Netzwerk > Schädlingsbekämpfung,24501,suffix_1,Schädlingsbekämpfung
6551221,Feinschmecker > Alkoholfreie Getränke,2491,suffix_1,Alkoholfreie Getränke
6552616,Feinschmecker > Alkoholfreie Getränke > Softdrinks,6271,suffix_2,Alkoholfreie Getränke > Softdrinks
6552619,"Feinschmecker > Bier, Wein & Spirituosen > Absinth",69149,suffix_1,Absinth
6552620,"Feinschmecker > Bier, Wein & Spirituosen > Bier",2551,suffix_1,Bier
6552623,"Feinschmecker > Bier, Wein & Spirituosen > Gin",69148,suffix_1,Gin
6552626,"Feinschmecker > Bier, Wein & Spirituosen > Rum",69138,suffix_1,Rum
6552633,"Feinschmecker > Bier, Wein & Spirituosen > Whisky",69157,suffix_1,Whisky
6552634,"Feinschmecker > Bier, Wein & Spirituosen > Wodka",69132,suffix_1,Wodka
6559043,"Feinschmecker > Kaffee, Tee & Kakao > Kaffee > Kaffeebohnen",5801,suffix_1,Kaffeebohnen
6551225,Feinschmecker > Käse,1821,suffix_1,Käse
6559047,Feinschmecker > Lebensmittel > Backen & Desserts > Backmischungen,3921,suffix_1,Backmischungen
6559062,Feinschmecker > Lebensmittel > Backen & Desserts > Tortenböden,35321,suffix_1,Tortenböden
6559065,Feinschmecker > Lebensmittel > Backen & Desserts > Zucker,42171,suffix_1,Zucker
6559074,"Feinschmecker > Lebensmittel > Essig, Grill- & Würzsaucen > Marinaden",3681,suffix_1,Marinaden
6559084,Feinschmecker > Lebensmittel > Fertigspeisen & Fertiggerichte > Reis,2221,suffix_1,Reis
6559090,Feinschmecker > Lebensmittel > Knabbern & Naschen > Chips,1571,suffix_1,Chips
6559093,Feinschmecker > Lebensmittel > Knabbern & Naschen > Popcorn,1501,suffix_1,Popcorn
6559108,"Feinschmecker > Lebensmittel > Nudeln, Reis & Getreide > Reis",2221,suffix_1,Reis
6552664,Feinschmecker > Zigarren & Tabakwaren > E-Zigaretten & Zubehör,23381,suffix_1,E-Zigaretten & Zubehör
6559135,Feinschmecker > Zigarren & Tabakwaren > E-Zigaretten & Zubehör > E-Zigaretten Ersatzteile,68082,suffix_1,E-Zigaretten Ersatzteile
6552670,Feinschmecker > Zigarren & Tabakwaren > Zigarren,2691,suffix_1,Zigarren
6552693,Filme & Serien > Serien-Fanartikel > Poster,4761,suffix_1,Poster
6552710,Foto & Camcorder > Analoge Fotografie > Objektivplatten,37831,suffix_1,Objektivplatten
6552717,Foto & Camcorder > Blitzgeräte & Zubehör > Blitzgeräte,37251,suffix_1,Blitzgeräte
6551245,Foto & Camcorder > Camcorder,38351,suffix_1,Camcorder
6551246,Foto & Camcorder > Digitale Bilderrahmen,47731,suffix_1,Digitale Bilderrahmen
6551247,Foto & Camcorder > Digitalkameras,36671,suffix_1,Digitalkameras
6552736,Foto & Camcorder > Fotostudio-Zubehör > Lampenstative,38251,suffix_1,Lampenstative
6559206,Foto & Camcorder > Fotostudio-Zubehör > Lichtformer > Reflektoren,15751,suffix_1,Reflektoren
6552744,"Foto & Camcorder > Kamera, Drohnen & Fotozubehör > Akkus",38881,suffix_1,Akkus
6552754,"Foto & Camcorder > Kamera, Drohnen & Fotozubehör > Mikrofone",62481,suffix_1,Mikrofone
6552757,"Foto & Camcorder > Kamera, Drohnen & Fotozubehör > Speicherkarten",39721,suffix_1,Speicherkarten
6552762,"Foto & Camcorder > Kamera, Drohnen & Fotozubehör > Unterwassergehäuse",37381,suffix_1,Unterwassergehäuse
6552767,Foto & Camcorder > Objektive & Filter > Gegenlichtblenden,37721,suffix_1,Gegenlichtblenden
6552769,Foto & Camcorder > Objektive & Filter > Objektivdeckel,37751,suffix_1,Objektivdeckel
6552771,Foto & Camcorder > Objektive & Filter > Objektive,37551,suffix_1,Objektive
6559240,Foto & Camcorder > Photographica > Alte Kameras > Sofortbildkameras,36901,suffix_1,Sofortbildkameras
6559242,Foto & Camcorder > Photographica > Alte Kameras > Spiegelreflexkameras,36731,suffix_1,Spiegelreflexkameras
6552777,Foto & Camcorder > Photographica > Objektive,37551,suffix_1,Objektive
6552788,Foto & Camcorder > Teleskope & Ferngläser > Ferngläser,41771,suffix_1,Ferngläser
6552789,Foto & Camcorder > Teleskope & Ferngläser > Fernglaszubehör,30211,suffix_1,Fernglaszubehör
6552792,Foto & Camcorder > Teleskope & Ferngläser > Teleskope,41761,suffix_1,Teleskope
6552797,Garten & Terrasse > Beleuchtung > Lichterketten,6511,suffix_1,Lichterketten
6552804,Garten & Terrasse > Bewässern > Bewässerungssysteme,69668,suffix_1,Bewässerungssysteme
6552807,Garten & Terrasse > Bewässern > Gartenschläuche,25101,suffix_1,Gartenschläuche
6552811,Garten & Terrasse > Bewässern > Schlauchwagen & -halter,62961,suffix_1,Schlauchwagen & -halter
6552819,Garten & Terrasse > Dekoration > Regenmesser,30611,suffix_1,Regenmesser
6552823,Garten & Terrasse > Dekoration > Thermometer,10961,suffix_1,Thermometer
6552826,Garten & Terrasse > Dekoration > Wetterfahnen,59541,suffix_1,Wetterfahnen
6552828,Garten & Terrasse > Dekoration > Windspiele,5321,suffix_1,Windspiele
6552834,Garten & Terrasse > Garten- & Landschaftsbau > Kunstrasen,61411,suffix_1,Kunstrasen
6552846,Garten & Terrasse > Gartenbauten & Sonnenschutz > Mülltonnenboxen,68909,suffix_1,Mülltonnenboxen
6552850,Garten & Terrasse > Gartenbauten & Sonnenschutz > Sonnenschirme,27071,suffix_1,Sonnenschirme
6552851,Garten & Terrasse > Gartenbauten & Sonnenschutz > Sonnenschirmständer,27091,suffix_1,Sonnenschirmständer
6552853,Garten & Terrasse > Gartenbauten & Sonnenschutz > Sonnensegel,27111,suffix_1,Sonnensegel
6552865,"Garten & Terrasse > Gartenzäune, Sichtschutzwände & Gartentore > Gabionen",27631,suffix_1,Gabionen
6552866,"Garten & Terrasse > Gartenzäune, Sichtschutzwände & Gartentore > Gartentore",27601,suffix_1,Gartentore
6552869,"Garten & Terrasse > Gartenzäune, Sichtschutzwände & Gartentore > Gartenzäune",69544,suffix_1,Gartenzäune
6552879,"Garten & Terrasse > Gartenzäune, Sichtschutzwände & Gartentore > Zaunlatten",69211,suffix_1,Zaunlatten
6552882,"Garten & Terrasse > Gartenzäune, Sichtschutzwände & Gartentore > Zaunzubehör",69559,suffix_1,Zaunzubehör
6552887,"Garten & Terrasse > Grills, Heizstrahler & Picknickzubehör > Grill-Ersatzteile",64951,suffix_1,Grill-Ersatzteile
6552893,"Garten & Terrasse > Grills, Heizstrahler & Picknickzubehör > Heizstrahler",45581,suffix_1,Heizstrahler
6552897,"Garten & Terrasse > Grills, Heizstrahler & Picknickzubehör > Servierwagen",26531,suffix_1,Servierwagen
6552903,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Astscheren,26941,suffix_1,Astscheren
6552904,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Äxte & Beile,26951,suffix_1,Äxte & Beile
6552908,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Gartenscheren,26961,suffix_1,Gartenscheren
6552935,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Obstpflücker,59161,suffix_1,Obstpflücker
6552937,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Rasenwalzen,27021,suffix_1,Rasenwalzen
6552939,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Sägen,31101,suffix_1,Sägen
6552941,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Schubkarren,27211,suffix_1,Schubkarren
6552942,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Sensen & Sicheln,27231,suffix_1,Sensen & Sicheln
6552945,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Streusalz,27301,suffix_1,Streusalz
6552946,Garten & Terrasse > Hand-Gartengeräte & Zubehör > Unkrautstecher,27251,suffix_1,Unkrautstecher
6552960,Garten & Terrasse > Kompostierung & Gartenabfälle > Gartenabfallsäcke,63761,suffix_1,Gartenabfallsäcke
6551277,Garten & Terrasse > Möbel,1961,suffix_1,Möbel
6552968,Garten & Terrasse > Möbel > Hängematten,25621,suffix_1,Hängematten
6552969,Garten & Terrasse > Möbel > Hollywoodschaukeln,25661,suffix_1,Hollywoodschaukeln
6552970,Garten & Terrasse > Möbel > Liegen,61251,suffix_1,Liegen
6554310,Garten & Terrasse > Möbel > Strandkörbe,25681,suffix_1,Strandkörbe
6554317,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Häcksler,27431,suffix_1,Häcksler
6554319,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Heckenscheren,26991,suffix_1,Heckenscheren
6554320,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Hochdruckreiniger,33961,suffix_1,Hochdruckreiniger
6554322,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Hochdruckreiniger-Zubehör,66391,suffix_1,Hochdruckreiniger-Zubehör
6554323,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Holzspalter,33891,suffix_1,Holzspalter
6554324,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Kehrmaschinen,33981,suffix_1,Kehrmaschinen
6554325,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Kettensägen,43541,suffix_1,Kettensägen
6554334,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Rasenkantenschneider,27011,suffix_1,Rasenkantenschneider
6554335,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Rasentrimmer,27501,suffix_1,Rasentrimmer
6554339,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Schneefräsen,68903,suffix_1,Schneefräsen
6554355,"Garten & Terrasse > Pflanzenpflege, Boden & Zubehör > Dünger",26621,suffix_1,Dünger
6554372,"Garten & Terrasse > Rasenmäher, Ersatzteile & Zubehör > Rasenmäher",43381,suffix_1,Rasenmäher
6554374,"Garten & Terrasse > Rasenmäher, Ersatzteile & Zubehör > Rasenmäher-Zubehör",60731,suffix_1,Rasenmäher-Zubehör
6554385,"Garten & Terrasse > Teiche, Bachläufe & Brunnen > Rasenmäher-Zubehör",60731,suffix_1,Rasenmäher-Zubehör
6554391,"Garten & Terrasse > Teiche, Bachläufe & Brunnen > Teichbeleuchtung",24831,suffix_1,Teichbeleuchtung
6554403,Garten & Terrasse > Unkraut- & Schädlingsschutz > Insektenschutz,27671,suffix_1,Insektenschutz
6559284,Garten & Terrasse > Unkraut- & Schädlingsschutz > Insektenschutz > Fliegenklatschen,62721,suffix_1,Fliegenklatschen
6559287,Garten & Terrasse > Unkraut- & Schädlingsschutz > Insektenschutz > Insektenlampen,4551,suffix_1,Insektenlampen
6559295,Garten & Terrasse > Unkraut- & Schädlingsschutz > Unkrautbekämpfung > Unkrautvlies,69445,suffix_1,Unkrautvlies
6554418,Garten & Terrasse > Vogel- & Wildtierzubehör > Vogelhäuser,25501,suffix_1,Vogelhäuser
6554419,Garten & Terrasse > Vogel- & Wildtierzubehör > Vogeltränken,25511,suffix_1,Vogeltränken
6554420,Handys & Kommunikation > Festnetztelefone & Zubehör > Akkus,38881,suffix_1,Akkus
6559323,Handys & Kommunikation > Funktechnik > Teile & Zubehör > Mikrofone,62481,suffix_1,Mikrofone
6559325,Handys & Kommunikation > Funktechnik > Teile & Zubehör > Netzteile,39811,suffix_1,Netzteile
6554450,Handys & Kommunikation > Handy-Zubehör > Akkus,38881,suffix_1,Akkus
6554451,Handys & Kommunikation > Handy-Zubehör > Armbänder,46031,suffix_1,Armbänder
6554453,Handys & Kommunikation > Handy-Zubehör > Eingabestifte,53241,suffix_1,Eingabestifte
6554457,Handys & Kommunikation > Handy-Zubehör > Headsets,35611,suffix_1,Headsets
6554467,Handys & Kommunikation > Handy-Zubehör > Speicherkarten,39721,suffix_1,Speicherkarten
6554488,Handys & Kommunikation > Smartwatch-Zubehör > Uhrenarmbänder,42621,suffix_1,Uhrenarmbänder
6551298,Handys & Kommunikation > Smartwatches,67942,suffix_1,Smartwatches
6551070,Haushaltsgeräte,9941,suffix_1,Haushaltsgeräte
6554495,Haushaltsgeräte > Backöfen & Herde > Backöfen,52121,suffix_2,Backöfen & Herde > Backöfen
6554498,Haushaltsgeräte > Backöfen & Herde > Dunstabzugshauben,33471,suffix_1,Dunstabzugshauben
6554500,Haushaltsgeräte > Backöfen & Herde > Kochfelder,33351,suffix_2,Backöfen & Herde > Kochfelder
6554504,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Gefriergeräte,33801,suffix_1,Gefriergeräte
6554507,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Kühlschränke,33781,suffix_1,Kühlschränke
6554508,Haushaltsgeräte > Gefriergeräte & Kühlschränke > Weinkühlschränke,33691,suffix_1,Weinkühlschränke
6554511,Haushaltsgeräte > Geschirrspülmaschinen > Geschirrspüler,33971,suffix_1,Geschirrspüler
6554519,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeebereiter",20601,suffix_1,Kaffeebereiter
6554520,"Haushaltsgeräte > Kaffee-, Tee- & Espressomaschinen > Kaffeemühlen",34371,suffix_1,Kaffeemühlen
